applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability
APP008094,2025-09-10,Female,31,Bachelor,Married,5,Rented,0,Bangalore,Business Owner,Manufacturing,861000.0,5,5,Home Loan,4982000.0,360,8.5,738,3,2,32,0,0,1,2,178200.0,47.6,1,0,153500.0,0.333,55000.0,37.3,62.7,0,72.7,27,29.6,2,0,0.207,5.786,0.851,38307.0,0.534,2.139,2.7,1,0.0605
APP008095,2025-09-16,Male,32,Bachelor,Single,1,Owned,1,Mumbai,Salaried,IT/Software,677000.0,11,0,Personal Loan,1439000.0,48,12.13,745,4,3,32,3,30,2,4,334200.0,45.3,0,0,99500.0,0.348,48600.0,58.7,41.3,0,75.0,25,23.9,1,0,0.494,2.126,0.588,37986.0,0.673,1.764,2.7,0,0.24478151157065486
APP008096,2025-06-04,Female,39,Bachelor,Married,3,Mortgaged,0,Delhi,Self-Employed,Manufacturing,338000.0,2,2,Education Loan,1571000.0,60,9.74,642,3,2,40,3,60,1,1,56700.0,7.0,0,0,48300.0,0.099,13900.0,48.1,51.9,0,75.8,31,17.9,1,1,0.168,4.648,0.611,33178.0,1.178,1.715,3.3,0,0.21783333333333335
APP008097,2025-06-08,Male,46,PhD,Married,3,Owned,0,Ahmedabad,Salaried,Education,445000.0,0,0,Credit Card,170000.0,12,35.49,729,1,1,31,0,0,3,5,120200.0,46.5,0,0,43700.0,0.161,20900.0,55.4,44.6,0,75.2,29,29.4,0,0,0.27,0.382,0.546,17035.0,0.459,1.178,2.6,0,0.042749999999999996
APP008098,2025-04-25,Male,32,Master,Single,1,Rented,23,Mumbai,Salaried,IT/Software,262000.0,14,2,Home Loan,1541000.0,180,8.71,817,3,3,17,0,0,3,4,38400.0,19.6,2,0,68000.0,0.64,15400.0,55.6,44.4,1,81.3,35,8.5,1,4,0.147,5.882,0.171,15365.0,0.704,3.115,1.4,1,0.33775
APP008099,2025-05-30,Male,41,Bachelor,Widowed,2,Mortgaged,1,Mumbai,Business Owner,Healthcare,1163000.0,0,0,Business Loan,7991000.0,48,15.18,729,3,3,68,0,0,3,4,319200.0,93.2,0,0,275900.0,0.46,70000.0,35.2,64.8,3,98.5,30,6.9,0,0,0.274,6.871,0.419,223125.0,2.302,2.847,5.7,0,0.13274999999999998
APP008100,2025-12-11,Male,40,Other,Married,2,Rented,4,Pune,Salaried,Retail,448000.0,0,0,Personal Loan,1154000.0,36,11.06,627,0,0,36,0,0,2,2,705400.0,33.3,1,0,80800.0,0.343,24300.0,34.2,65.8,0,87.1,30,13.2,1,0,1.575,2.576,0.769,37813.0,1.013,2.164,3.0,1,0.26825000000000004
APP008101,2025-09-18,Female,43,Bachelor,Married,3,Rented,0,Bangalore,Salaried,IT/Software,489000.0,1,1,Auto Loan,1500000.0,72,11.58,669,1,1,38,0,0,3,6,1809500.0,54.4,0,0,49400.0,1.409,31100.0,58.2,41.8,1,89.6,33,22.1,0,0,3.7,3.067,0.219,28999.0,0.712,1.212,3.2,0,0.1332
APP008102,2025-02-24,Female,35,Bachelor,Single,1,Mortgaged,8,Kolkata,Salaried,Banking/Finance,321000.0,5,0,Personal Loan,486000.0,24,14.93,668,2,1,73,0,0,4,5,2294500.0,75.7,0,0,95100.0,0.404,23500.0,66.7,33.3,0,78.7,25,29.0,1,0,7.148,1.514,0.73,23548.0,0.88,3.555,6.1,0,0.19799999999999998
APP008103,2025-08-16,Male,25,High School,Married,1,Living with Parents,5,Other,Salaried,Education,229000.0,2,2,Personal Loan,382000.0,36,13.09,735,2,2,65,1,180,0,3,768700.0,10.7,0,0,62600.0,0.205,12700.0,33.6,66.4,0,95.5,31,24.3,3,1,3.357,1.668,0.674,12888.0,0.675,3.28,5.4,0,0.30125
APP008104,2025-04-18,Male,30,Bachelor,Single,1,Owned,1,Delhi,Self-Employed,Banking/Finance,123000.0,4,0,Home Loan,309000.0,180,9.31,794,2,2,50,0,0,4,6,357800.0,41.6,0,0,28500.0,0.05,7200.0,56.6,43.4,0,82.8,27,9.6,0,0,2.909,2.512,0.764,3191.0,0.311,2.78,4.2,0,0.1465
APP008105,2025-01-25,Female,38,Master,Married,0,Owned,0,Mumbai,Business Owner,IT/Software,805000.0,9,2,Personal Loan,2246000.0,24,12.16,788,1,1,45,0,0,0,2,217100.0,29.3,0,0,214300.0,0.05,52000.0,46.2,53.8,0,77.5,32,34.2,1,0,0.27,2.79,0.587,105895.0,1.579,3.195,3.8,0,0.02
APP008106,2025-09-01,Female,53,Master,Married,1,Rented,1,Chennai,Freelancer,Education,457000.0,5,1,Credit Card,140000.0,12,36.63,682,2,2,48,2,30,0,2,217100.0,25.4,0,0,81800.0,0.099,26200.0,59.7,40.3,0,93.0,29,25.3,1,0,0.475,0.306,0.734,14109.0,0.37,2.148,4.0,0,0.10867213712618526
APP008107,2025-03-01,Male,30,Bachelor,Married,3,Owned,4,Other,Self-Employed,Banking/Finance,719000.0,14,2,Home Loan,5591000.0,180,7.68,701,3,3,4,0,0,2,4,18100.0,29.6,0,0,107800.0,0.2,26000.0,48.6,51.4,2,87.8,36,14.6,0,0,0.025,7.776,0.743,52403.0,0.875,1.799,0.3,0,0.02
APP008108,2025-03-03,Male,43,Bachelor,Married,2,Mortgaged,0,Hyderabad,Salaried,IT/Software,510000.0,0,0,Consumer Durable,67000.0,12,17.72,643,5,2,68,0,0,3,3,668800.0,80.8,0,0,99300.0,0.581,22500.0,30.5,69.5,0,75.4,35,34.9,1,0,1.311,0.131,0.615,6134.0,0.144,2.336,5.7,0,0.1883
APP008109,2025-03-13,Female,31,Bachelor,Single,4,Rented,0,Bangalore,Salaried,Retail,319000.0,15,6,Home Loan,1332000.0,360,8.67,877,2,2,29,0,0,2,4,76000.0,53.4,0,0,30900.0,0.057,22900.0,57.8,42.2,1,88.6,31,28.3,0,1,0.238,4.176,0.804,10403.0,0.391,1.162,2.4,0,0.02
APP008110,2025-08-11,Female,36,Master,Divorced,2,Rented,2,Hyderabad,Self-Employed,Real Estate,571000.0,3,3,Home Loan,1875000.0,360,9.49,712,3,1,51,1,120,0,4,1955200.0,15.2,0,0,103600.0,0.131,24700.0,30.4,69.6,0,80.7,31,15.3,0,0,3.424,3.284,0.607,15752.0,0.331,2.177,4.2,0,0.16366666666666665
APP008111,2025-09-10,Male,50,Bachelor,Single,2,Rented,0,Delhi,Salaried,Manufacturing,100000.0,0,0,Auto Loan,224000.0,60,9.13,674,4,0,60,0,0,0,1,345500.0,86.4,0,0,26100.0,0.569,6000.0,51.0,49.0,1,90.5,23,36.7,1,0,3.455,2.24,0.137,4664.0,0.56,3.132,5.0,1,0.20995
APP008112,2025-02-18,Male,42,Bachelor,Single,1,Owned,4,Kolkata,Salaried,Banking/Finance,380000.0,13,10,Consumer Durable,75000.0,24,17.01,697,2,2,88,0,0,5,7,285900.0,85.0,0,0,87600.0,0.05,27300.0,38.8,61.2,0,94.2,23,10.4,1,2,0.752,0.197,0.878,3709.0,0.117,2.766,7.3,0,0.15598684210526312
APP008113,2025-12-30,Female,22,Bachelor,Married,2,Owned,0,Pune,Self-Employed,Manufacturing,1122000.0,0,0,Business Loan,4786000.0,120,13.05,682,3,2,28,0,0,3,6,385200.0,92.3,0,0,188600.0,0.146,41000.0,37.5,62.5,2,86.5,38,9.0,0,0,0.343,4.266,0.611,71601.0,0.766,2.017,2.3,0,0.11883155080213903
APP008114,2025-12-10,Female,29,Master,Married,1,Rented,25,Kolkata,Business Owner,Retail,893000.0,6,0,Personal Loan,1516000.0,12,12.35,627,4,2,69,1,30,2,6,3100.0,10.5,1,0,91200.0,0.48,65000.0,47.8,52.2,0,83.4,40,7.8,0,2,0.003,1.698,0.453,134943.0,1.813,1.226,5.8,1,0.31491666666666673
APP008115,2025-02-10,Male,47,Master,Widowed,1,Mortgaged,2,Bangalore,Salaried,Other,700000.0,1,1,Business Loan,5010000.0,36,15.99,753,4,1,27,1,60,2,3,24500.0,70.7,0,0,174400.0,0.05,44400.0,45.3,54.7,0,73.1,31,33.0,0,0,0.035,7.157,0.734,176112.0,3.019,2.99,2.2,0,0.020083333333333314
APP008116,2025-11-25,Male,36,High School,Divorced,1,Rented,0,Ahmedabad,Salaried,Other,465000.0,0,0,Business Loan,4161000.0,60,12.83,763,3,0,36,1,30,4,8,594800.0,43.7,0,1,27300.0,0.05,26200.0,48.2,51.8,0,93.0,33,29.4,1,0,1.279,8.948,0.538,94314.0,2.434,0.705,3.0,1,0.2788306451612903
APP008117,2025-06-26,Female,23,High School,Divorced,1,Rented,0,Jaipur,Retired,Banking/Finance,350000.0,11,1,Home Loan,2029000.0,300,8.79,764,2,2,99,0,0,4,6,397600.0,60.6,1,0,48500.0,0.091,26100.0,48.4,51.6,0,91.8,29,28.0,1,1,1.136,5.797,0.456,16736.0,0.574,1.663,8.2,1,0.18760000000000002
APP008118,2025-10-06,Male,26,Master,Married,1,Rented,2,Other,Business Owner,Education,1156000.0,3,3,Home Loan,3092000.0,120,8.22,658,1,1,31,0,0,2,5,807800.0,32.2,0,0,194400.0,0.05,52800.0,55.6,44.4,0,78.5,21,15.3,1,1,0.699,2.675,0.12,37875.0,0.393,2.018,2.6,0,0.07037889273356401
APP008119,2025-06-01,Male,42,Master,Single,2,Living with Parents,8,Pune,Salaried,Government,525000.0,5,5,Credit Card,80000.0,12,36.3,747,3,2,21,0,0,2,5,645200.0,31.7,1,0,34500.0,0.313,38100.0,30.9,69.1,0,83.6,31,11.0,1,0,1.229,0.152,0.869,8049.0,0.184,0.789,1.8,0,0.1311452380952381
APP008120,2025-06-25,Male,44,Bachelor,Married,1,Owned,2,Bangalore,Salaried,Retail,449000.0,7,1,Home Loan,2089000.0,180,8.73,657,5,2,211,1,30,2,3,565100.0,81.8,2,0,52500.0,0.484,17100.0,33.9,66.1,0,80.7,28,16.2,0,0,1.259,4.653,0.88,20854.0,0.557,1.403,17.6,0,0.28327412769116556
APP008121,2025-01-21,Male,35,Bachelor,Single,5,Owned,0,Bangalore,Freelancer,Government,521000.0,4,3,Personal Loan,1160000.0,60,11.82,767,2,2,57,2,180,0,3,154300.0,34.0,0,0,45200.0,0.426,20700.0,40.9,59.1,0,75.3,29,17.9,1,0,0.296,2.226,0.695,25698.0,0.592,1.041,4.8,1,0.15325000000000003
APP008122,2025-03-13,Female,59,PhD,Single,3,Owned,3,Hyderabad,Business Owner,Manufacturing,546000.0,9,0,Home Loan,3773000.0,120,7.67,660,4,2,12,0,0,3,7,1050500.0,95.8,0,0,145800.0,0.295,20200.0,58.4,41.6,0,95.0,29,32.7,0,0,1.924,6.91,0.32,45122.0,0.992,3.204,1.0,1,0.16
APP008123,2025-11-08,Male,43,PhD,Single,1,Living with Parents,2,Hyderabad,Self-Employed,Retail,1002000.0,4,3,Personal Loan,2980000.0,48,12.16,733,1,1,74,2,90,3,5,119300.0,75.7,0,0,114400.0,0.324,44600.0,43.6,56.4,3,85.1,32,33.5,0,0,0.119,2.974,0.396,78709.0,0.943,1.37,6.2,0,0.18174999999999994
APP008124,2025-10-09,Female,32,Master,Single,2,Rented,3,Ahmedabad,Business Owner,IT/Software,1579000.0,3,3,Auto Loan,5954000.0,48,10.62,734,3,3,128,4,120,1,7,216200.0,3.8,0,0,352200.0,0.358,102000.0,47.8,52.2,0,99.5,33,28.9,0,0,0.137,3.771,0.383,152788.0,1.161,2.677,10.7,0,0.2081666666666667
APP008125,2025-09-10,Male,26,High School,Married,0,Rented,2,Mumbai,Self-Employed,Healthcare,718000.0,8,0,Auto Loan,947000.0,60,9.49,631,6,1,39,1,60,3,6,56200.0,23.1,1,0,205900.0,0.063,24300.0,53.2,46.8,2,98.1,24,22.3,3,0,0.078,1.319,0.355,19884.0,0.332,3.441,3.2,1,0.3505833333333333
APP008126,2025-08-09,Male,25,Master,Married,2,Owned,5,Hyderabad,Self-Employed,IT/Software,492000.0,1,1,Credit Card,162000.0,12,34.86,720,5,0,97,2,30,2,4,2184300.0,58.1,0,0,37000.0,0.096,29800.0,59.1,40.9,0,95.0,31,5.5,0,0,4.44,0.329,0.804,16183.0,0.395,0.902,8.1,0,0.1616666666666667
APP008127,2025-05-14,Male,38,High School,Married,1,Owned,8,Bangalore,Freelancer,Education,109000.0,17,2,Personal Loan,104000.0,36,12.41,677,2,2,40,0,0,0,4,31100.0,58.4,0,1,6300.0,0.691,7800.0,58.9,41.1,0,77.1,26,13.9,1,1,0.285,0.954,0.471,3475.0,0.383,0.694,3.3,0,0.07529999999999998
APP008128,2025-08-24,Female,30,Master,Married,0,Rented,10,Ahmedabad,Salaried,Healthcare,458000.0,2,2,Personal Loan,1172000.0,36,16.2,768,5,1,89,0,0,0,1,259700.0,87.4,0,0,56000.0,0.05,21100.0,65.0,35.0,0,78.7,35,13.1,2,0,0.567,2.559,0.449,41320.0,1.083,1.467,7.4,0,0.02
APP008129,2025-07-28,Female,51,High School,Married,2,Rented,6,Bangalore,Salaried,Real Estate,397000.0,0,0,Home Loan,2027000.0,360,9.44,670,3,1,7,0,0,3,6,57400.0,17.9,0,0,52300.0,0.277,13500.0,61.5,38.5,0,71.7,29,39.9,4,1,0.145,5.106,0.453,16955.0,0.512,1.581,0.6,0,0.1875
APP008130,2025-07-31,Male,49,Bachelor,Divorced,0,Mortgaged,2,Chennai,Business Owner,IT/Software,477000.0,4,3,Personal Loan,1275000.0,36,13.99,580,3,0,29,2,30,3,8,265500.0,79.7,2,0,95900.0,0.075,19000.0,49.9,50.1,0,78.2,46,9.4,2,0,0.557,2.673,0.134,43570.0,1.096,2.413,2.4,0,0.3223270440251572
APP008131,2025-10-31,Female,41,Bachelor,Married,0,Mortgaged,2,Delhi,Salaried,IT/Software,252000.0,2,1,Education Loan,1135000.0,84,9.01,622,1,1,232,0,0,0,1,525500.0,93.7,0,0,36800.0,0.086,18300.0,33.2,66.8,0,84.2,29,36.9,3,1,2.085,4.504,0.696,18267.0,0.87,1.752,19.3,0,0.17949999999999997
APP008132,2025-08-05,Female,23,Master,Single,1,Mortgaged,5,Delhi,Self-Employed,Healthcare,284000.0,1,1,Education Loan,1193000.0,60,10.15,698,2,2,73,2,120,3,5,674200.0,48.1,0,0,15900.0,0.367,18100.0,55.1,44.9,4,71.0,26,6.7,1,3,2.374,4.201,0.109,25436.0,1.075,0.672,6.1,0,0.5071666666666667
APP008133,2025-12-12,Female,28,Bachelor,Single,2,Owned,1,Hyderabad,Salaried,Other,409000.0,9,1,Home Loan,1086000.0,240,7.75,714,5,1,69,0,0,0,6,85100.0,61.2,0,0,56600.0,0.421,26400.0,65.4,34.6,1,71.2,28,16.0,0,0,0.208,2.655,0.345,8916.0,0.262,1.661,5.8,0,0.02
APP008134,2025-02-28,Male,47,High School,Married,3,Owned,6,Chennai,Salaried,Other,472000.0,5,0,Consumer Durable,107000.0,24,16.28,900,3,3,78,1,30,1,4,493000.0,79.1,0,0,57200.0,0.119,20100.0,66.5,33.5,3,92.6,37,29.9,2,0,1.044,0.227,0.22,5253.0,0.134,1.454,6.5,1,0.27111581920903954
APP008135,2025-06-16,Female,29,Master,Married,0,Mortgaged,5,Delhi,Salaried,Retail,478000.0,5,5,Personal Loan,851000.0,36,15.01,738,4,4,187,0,0,1,3,131600.0,2.6,3,0,135400.0,0.141,16700.0,30.8,69.2,0,99.3,40,8.9,0,0,0.275,1.78,0.454,29504.0,0.741,3.399,15.6,1,0.18049999999999997
APP008136,2025-01-24,Male,46,Bachelor,Single,2,Rented,5,Chennai,Salaried,Banking/Finance,881000.0,4,4,Personal Loan,844000.0,60,11.75,747,1,1,48,1,120,3,4,1006800.0,69.7,0,0,167200.0,0.05,46500.0,43.8,56.2,0,74.2,28,15.4,2,0,1.143,0.958,0.18,18668.0,0.254,2.277,4.0,0,0.17919589481649636
APP008137,2025-05-01,Male,39,Bachelor,Divorced,0,Living with Parents,2,Delhi,Salaried,Manufacturing,509000.0,6,5,Education Loan,536000.0,120,10.45,781,3,2,15,0,0,1,5,29300.0,77.1,1,0,51200.0,0.272,23500.0,61.1,38.9,2,87.2,35,11.1,0,1,0.058,1.053,0.404,7218.0,0.17,1.207,1.2,0,0.11975
APP008138,2025-01-17,Female,35,Other,Married,2,Living with Parents,4,Jaipur,Salaried,Other,567000.0,15,11,Auto Loan,1813000.0,60,10.77,756,5,0,21,0,0,4,8,1191600.0,60.0,0,0,100000.0,0.078,37500.0,33.6,66.4,1,74.2,25,39.6,2,0,2.102,3.198,0.861,39211.0,0.83,2.116,1.8,0,0.126
APP008139,2025-05-03,Male,27,Bachelor,Single,1,Owned,1,Other,Salaried,Government,401000.0,2,1,Personal Loan,524000.0,12,10.7,707,6,2,26,0,0,4,6,20500.0,98.5,0,0,93200.0,0.168,29400.0,68.5,31.5,0,93.6,19,24.4,1,0,0.051,1.307,0.179,46239.0,1.384,2.789,2.2,0,0.02
APP008140,2025-04-11,Male,34,Master,Married,0,Mortgaged,1,Delhi,Self-Employed,Retail,183000.0,6,1,Business Loan,1436000.0,48,12.22,718,2,2,9,2,120,0,3,74100.0,95.8,0,0,48500.0,0.05,12800.0,48.5,51.5,0,99.5,27,21.0,2,1,0.405,7.847,0.646,37971.0,2.49,3.18,0.8,0,0.21265846994535517
APP008141,2025-07-06,Male,36,Bachelor,Married,3,Owned,7,Mumbai,Self-Employed,Other,473000.0,9,7,Auto Loan,1508000.0,48,10.83,634,5,4,183,0,0,5,5,43300.0,56.6,1,0,113200.0,0.745,27600.0,44.6,55.4,0,88.0,34,21.3,1,0,0.092,3.188,0.555,38851.0,0.986,2.872,15.2,0,0.11875000000000002
APP008142,2025-05-05,Female,45,Master,Single,1,Rented,2,Other,Self-Employed,Education,1137000.0,1,0,Consumer Durable,147000.0,9,16.96,715,2,1,57,0,0,1,4,117100.0,39.2,0,0,257800.0,0.05,49200.0,38.0,62.0,0,91.9,26,30.0,2,0,0.103,0.129,0.452,17509.0,0.185,2.721,4.8,0,0.08625
APP008143,2025-05-28,Female,26,Master,Married,1,Mortgaged,3,Bangalore,Salaried,Banking/Finance,276000.0,7,2,Business Loan,2504000.0,60,15.11,694,4,3,3,1,30,1,3,86500.0,69.9,0,2,27500.0,0.07,18500.0,62.3,37.7,0,80.6,25,29.9,0,0,0.313,9.072,0.146,59715.0,2.596,1.196,0.2,0,0.0995072463768116
APP008144,2025-03-26,Male,32,Bachelor,Married,1,Rented,1,Delhi,Self-Employed,Manufacturing,625000.0,2,2,Auto Loan,719000.0,60,8.65,706,4,3,5,1,60,2,3,54600.0,10.6,0,0,83700.0,0.161,46400.0,54.5,45.5,1,94.5,41,39.4,2,1,0.087,1.15,0.212,14803.0,0.284,1.607,0.4,0,0.1518333333333333
APP008145,2025-10-05,Female,35,Other,Married,1,Owned,1,Other,Business Owner,Banking/Finance,824000.0,11,4,Auto Loan,1824000.0,84,10.76,794,2,2,34,0,0,2,3,388300.0,90.9,0,0,84900.0,0.084,60000.0,47.1,52.9,1,90.4,33,37.4,1,0,0.471,2.214,0.487,31002.0,0.451,1.236,2.8,0,0.02
APP008146,2025-07-23,Male,41,Bachelor,Single,0,Owned,7,Jaipur,Salaried,Manufacturing,632000.0,2,2,Auto Loan,2286000.0,84,10.15,725,5,0,181,0,0,1,4,66800.0,78.3,0,0,108200.0,0.468,46900.0,66.0,34.0,0,70.3,23,6.2,1,0,0.106,3.617,0.108,38128.0,0.724,2.054,15.1,0,0.02
APP008147,2025-02-13,Male,25,Master,Divorced,4,Owned,7,Mumbai,Business Owner,Other,1073000.0,7,0,Personal Loan,1756000.0,12,12.32,626,2,2,27,1,90,3,4,173500.0,49.9,0,0,289300.0,0.167,49600.0,51.4,48.6,0,79.4,37,36.8,1,0,0.162,1.637,0.881,156281.0,1.748,3.235,2.2,1,0.18849999999999997
APP008148,2025-01-15,Female,21,Master,Single,1,Rented,9,Delhi,Freelancer,Manufacturing,472000.0,4,2,Education Loan,763000.0,180,10.11,679,2,0,29,0,0,4,6,513600.0,43.2,0,0,119200.0,0.137,30400.0,41.8,58.2,0,83.9,34,36.2,1,0,1.088,1.617,0.547,8251.0,0.21,3.031,2.4,0,0.07406355932203387
APP008149,2025-02-10,Male,41,Bachelor,Single,2,Mortgaged,9,Ahmedabad,Self-Employed,Manufacturing,556000.0,8,8,Home Loan,2376000.0,300,9.5,680,6,6,107,0,0,4,7,693700.0,47.8,0,0,116500.0,0.271,40700.0,48.9,51.1,5,96.1,27,9.7,0,0,1.248,4.273,0.247,20759.0,0.448,2.514,8.9,0,0.21976618705035975
APP008150,2025-11-19,Male,21,Bachelor,Married,0,Mortgaged,2,Delhi,Retired,Banking/Finance,100000.0,10,6,Personal Loan,158000.0,60,11.26,734,5,3,3,0,0,2,5,755500.0,48.3,0,0,26100.0,0.222,5800.0,61.0,39.0,2,71.8,40,23.0,0,0,7.555,1.58,0.408,3456.0,0.415,3.132,0.2,0,0.1015
APP008151,2025-05-27,Male,47,Other,Divorced,2,Mortgaged,8,Pune,Salaried,Banking/Finance,341000.0,0,0,Home Loan,1071000.0,120,8.66,618,2,2,129,0,0,2,4,1123000.0,11.8,0,0,44500.0,0.23,19000.0,69.6,30.4,0,95.8,31,27.9,0,0,3.293,3.141,0.163,13371.0,0.471,1.566,10.8,0,0.17049999999999998
APP008152,2025-07-25,Female,33,High School,Married,2,Rented,2,Mumbai,Salaried,IT/Software,397000.0,1,0,Auto Loan,736000.0,60,8.18,757,2,2,4,0,0,0,2,56700.0,65.8,0,0,105000.0,0.335,15000.0,69.7,30.3,0,96.3,27,14.7,2,0,0.143,1.854,0.136,14987.0,0.453,3.174,0.3,0,0.07575
APP008153,2025-02-21,Male,21,Bachelor,Married,2,Owned,0,Ahmedabad,Freelancer,Retail,385000.0,1,1,Credit Card,140000.0,12,31.31,711,1,1,45,0,0,5,7,1123900.0,9.9,0,1,49500.0,1.042,14900.0,56.2,43.8,0,83.0,29,9.5,1,0,2.919,0.364,0.378,13739.0,0.428,1.543,3.8,0,0.17434999999999998
APP008154,2025-09-18,Female,30,Bachelor,Widowed,1,Owned,5,Chennai,Salaried,Manufacturing,298000.0,0,0,Consumer Durable,88000.0,24,16.57,890,3,1,27,0,0,1,2,612500.0,97.0,0,0,28100.0,0.05,21200.0,57.4,42.6,0,96.8,18,8.2,0,1,2.055,0.295,0.144,4333.0,0.174,1.132,2.2,0,0.15250000000000002
APP008155,2025-09-01,Female,38,High School,Married,0,Living with Parents,1,Chennai,Self-Employed,Manufacturing,178000.0,19,3,Home Loan,599000.0,300,7.82,691,6,1,12,0,0,0,2,1068700.0,41.2,2,0,34800.0,0.18,6700.0,62.7,37.3,0,83.8,26,32.7,1,0,6.004,3.365,0.142,4552.0,0.307,2.346,1.0,1,0.23225000000000004
APP008156,2025-04-27,Male,29,Master,Single,0,Owned,3,Ahmedabad,Salaried,Other,515000.0,4,2,Home Loan,2340000.0,180,8.8,653,1,1,208,5,90,2,2,631100.0,25.8,0,0,52400.0,0.538,18000.0,32.6,67.4,2,73.7,34,22.7,0,0,1.225,4.544,0.365,23456.0,0.547,1.221,17.3,1,0.41619368932038836
APP008157,2025-10-15,Female,35,Bachelor,Married,1,Owned,0,Chennai,Salaried,Retail,352000.0,1,0,Personal Loan,870000.0,60,14.02,689,1,0,168,0,0,4,4,246200.0,6.3,0,0,63900.0,0.067,14200.0,66.2,33.8,0,78.9,27,39.0,1,0,0.699,2.472,0.113,20252.0,0.69,2.178,14.0,1,0.13269318181818182
APP008158,2025-05-02,Male,42,Bachelor,Married,2,Owned,2,Mumbai,Salaried,Healthcare,399000.0,4,1,Auto Loan,571000.0,84,11.43,611,4,1,4,0,0,2,3,980200.0,71.3,0,0,117900.0,0.217,18300.0,56.0,44.0,0,98.4,23,7.4,1,0,2.457,1.431,0.282,9906.0,0.298,3.546,0.3,0,0.09225
APP008159,2025-03-26,Male,32,Master,Single,1,Rented,10,Chennai,Salaried,Banking/Finance,140000.0,10,9,Personal Loan,232000.0,12,17.65,759,4,1,27,1,120,0,3,119000.0,24.8,0,0,9000.0,0.332,7700.0,62.1,37.9,2,83.4,22,37.0,2,0,0.85,1.657,0.878,21231.0,1.82,0.771,2.2,1,0.2069166666666666
APP008160,2025-01-15,Female,25,Bachelor,Married,0,Mortgaged,4,Chennai,Self-Employed,Manufacturing,528000.0,1,1,Personal Loan,860000.0,36,15.12,749,1,1,6,0,0,2,2,22800.0,20.7,2,0,147200.0,1.122,34300.0,57.8,42.2,0,89.7,30,22.6,3,2,0.043,1.629,0.649,29863.0,0.679,3.345,0.5,1,0.28885000000000005
APP008161,2025-11-06,Female,32,Bachelor,Married,2,Rented,0,Chennai,Salaried,Banking/Finance,507000.0,6,1,Education Loan,1267000.0,180,10.39,714,3,3,52,3,30,2,4,900.0,92.8,0,0,57700.0,0.17,33900.0,61.1,38.9,0,96.5,25,21.7,0,0,0.002,2.499,0.692,13919.0,0.329,1.366,4.3,0,0.11316666666666667
APP008162,2025-03-30,Male,49,Master,Single,3,Mortgaged,6,Delhi,Salaried,Banking/Finance,447000.0,0,0,Home Loan,2308000.0,180,7.92,724,2,1,14,0,0,2,3,114700.0,3.1,0,0,49900.0,0.076,24300.0,33.6,66.4,0,78.5,36,31.9,0,0,0.257,5.163,0.304,21950.0,0.589,1.34,1.2,0,0.044
APP008163,2025-05-16,Male,51,Master,Single,1,Living with Parents,9,Delhi,Business Owner,Education,595000.0,11,1,Home Loan,2550000.0,300,8.39,651,3,2,137,0,0,1,4,488600.0,87.3,0,0,121500.0,0.483,40000.0,65.5,34.5,0,95.3,31,13.0,1,0,0.821,4.286,0.665,20345.0,0.41,2.45,11.4,0,0.03436764705882353
APP008164,2025-08-09,Male,21,Master,Married,1,Mortgaged,0,Kolkata,Self-Employed,Banking/Finance,439000.0,1,1,Home Loan,3212000.0,180,8.3,670,4,3,1,0,0,2,3,741100.0,82.5,0,0,29500.0,0.654,15400.0,51.5,48.5,0,87.0,33,14.6,0,1,1.688,7.317,0.464,31254.0,0.854,0.806,0.1,0,0.11520000000000002
APP008165,2025-04-30,Male,45,High School,Divorced,3,Owned,6,Hyderabad,Self-Employed,IT/Software,544000.0,5,5,Credit Card,270000.0,12,41.89,740,1,1,43,0,0,1,1,336600.0,98.3,0,0,54400.0,0.153,19400.0,59.2,40.8,0,89.3,20,35.4,0,0,0.619,0.496,0.806,27926.0,0.616,1.2,3.6,0,0.02
APP008166,2025-07-14,Male,37,High School,Single,1,Rented,3,Mumbai,Salaried,Healthcare,454000.0,0,0,Home Loan,3276000.0,300,8.36,661,4,4,220,0,0,1,3,6900.0,71.2,0,0,124300.0,0.131,17600.0,59.6,40.4,0,83.8,36,32.0,2,1,0.015,7.216,0.111,26071.0,0.689,3.285,18.3,0,0.14975
APP008167,2025-03-24,Male,44,Bachelor,Married,1,Mortgaged,4,Ahmedabad,Salaried,Other,453000.0,0,0,Personal Loan,1276000.0,24,14.76,685,5,1,6,0,0,0,5,155100.0,2.9,0,0,35400.0,0.146,32100.0,69.2,30.8,0,97.1,31,6.4,1,0,0.342,2.817,0.877,61724.0,1.635,0.938,0.5,0,0.07798841059602649
