applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate
APP009579,2025-10-31,Male,39,PhD,Married,1,Owned,2,Chennai,Salaried,Banking/Finance,707000.0,8,1,Personal Loan,1759000.0,24,11.62
APP009580,2025-01-10,Male,28,Bachelor,Married,2,Mortgaged,4,Kolkata,Salaried,Healthcare,555000.0,2,0,Personal Loan,1121000.0,48,11.04
APP009581,2025-01-23,Male,43,High School,Married,1,Rented,5,Chennai,Salaried,Banking/Finance,574000.0,3,0,Home Loan,4578000.0,300,8.36
APP009582,2025-03-29,Male,26,Bachelor,Divorced,2,Owned,6,Bangalore,Business Owner,IT/Software,936000.0,1,1,Home Loan,7069000.0,240,8.67
APP009583,2025-12-06,Male,36,High School,Single,1,Mortgaged,3,Bangalore,Salaried,Real Estate,419000.0,6,5,Home Loan,2433000.0,120,7.9
APP009584,2025-02-24,Male,29,High School,Single,1,Rented,0,Other,Self-Employed,Healthcare,254000.0,8,1,Personal Loan,471000.0,36,12.72
APP009585,2025-05-12,Female,47,Bachelor,Married,2,Mortgaged,11,Mumbai,Business Owner,IT/Software,1656000.0,5,2,Home Loan,6601000.0,300,7.61
APP009586,2025-12-30,Female,28,Bachelor,Single,1,Mortgaged,1,Bangalore,Business Owner,Healthcare,321000.0,6,1,Personal Loan,517000.0,36,11.85
APP009587,2025-11-16,Male,31,High School,Divorced,2,Owned,2,Delhi,Retired,IT/Software,293000.0,12,1,Personal Loan,282000.0,60,15.11
APP009588,2025-04-29,Male,44,Master,Married,0,Owned,7,Bangalore,Salaried,IT/Software,342000.0,14,0,Auto Loan,864000.0,48,11.67
APP009589,2025-12-26,Male,24,Bachelor,Married,1,Owned,7,Hyderabad,Salaried,Manufacturing,348000.0,6,3,Consumer Durable,51000.0,6,14.33
APP009590,2025-08-15,Female,35,Bachelor,Married,0,Rented,11,Delhi,Salaried,Banking/Finance,185000.0,1,0,Consumer Durable,47000.0,12,17.13
APP009591,2025-02-21,Male,21,Other,Married,0,Mortgaged,0,Chennai,Freelancer,Retail,407000.0,0,0,Credit Card,162000.0,12,31.69
APP009592,2025-06-27,Male,24,Bachelor,Single,0,Mortgaged,10,Ahmedabad,Salaried,Healthcare,125000.0,10,1,Personal Loan,183000.0,12,16.73
APP009593,2025-12-26,Female,38,PhD,Divorced,3,Rented,7,Pune,Salaried,IT/Software,100000.0,6,0,Credit Card,14000.0,12,25.26
APP009594,2025-09-03,Male,25,Bachelor,Single,1,Mortgaged,3,Pune,Salaried,Manufacturing,315000.0,1,1,Home Loan,965000.0,360,8.39
APP009595,2025-08-29,Male,29,High School,Widowed,0,Rented,0,Other,Self-Employed,Retail,730000.0,1,1,Education Loan,2741000.0,84,8.97
APP009596,2025-05-26,Male,39,Bachelor,Single,2,Rented,3,Bangalore,Salaried,Manufacturing,226000.0,0,0,Auto Loan,596000.0,84,9.29
APP009597,2025-09-10,Male,29,Bachelor,Married,1,Rented,1,Other,Retired,Banking/Finance,100000.0,4,4,Home Loan,317000.0,360,7.7
APP009598,2025-11-05,Male,43,High School,Single,1,Mortgaged,16,Bangalore,Business Owner,IT/Software,1716000.0,0,0,Auto Loan,4206000.0,84,9.36
APP009599,2025-10-12,Male,37,Bachelor,Married,1,Rented,6,Delhi,Business Owner,Healthcare,1819000.0,2,0,Home Loan,3992000.0,360,8.09
APP009600,2025-10-08,Male,39,High School,Married,1,Rented,4,Ahmedabad,Salaried,Retail,500000.0,1,0,Consumer Durable,62000.0,18,13.98
APP009601,2025-10-05,Male,47,Bachelor,Single,1,Owned,8,Chennai,Business Owner,IT/Software,607000.0,7,0,Personal Loan,1321000.0,12,12.97
APP009602,2025-10-10,Female,38,Bachelor,Married,2,Owned,3,Bangalore,Salaried,Real Estate,477000.0,0,0,Business Loan,4126000.0,84,15.04
APP009603,2025-09-05,Male,50,Bachelor,Married,2,Living with Parents,0,Delhi,Business Owner,Banking/Finance,1126000.0,2,0,Personal Loan,2587000.0,12,12.48
APP009604,2025-01-23,Male,44,Bachelor,Married,3,Rented,1,Ahmedabad,Business Owner,Banking/Finance,1079000.0,0,0,Home Loan,7060000.0,120,7.59
APP009605,2025-08-21,Female,29,Other,Married,1,Mortgaged,20,Hyderabad,Self-Employed,Banking/Finance,823000.0,0,0,Home Loan,3249000.0,240,8.44
APP009606,2025-05-31,Female,47,Bachelor,Married,3,Owned,9,Pune,Salaried,Real Estate,486000.0,0,0,Personal Loan,264000.0,24,15.16
APP009607,2025-03-18,Female,37,Other,Single,1,Owned,13,Chennai,Self-Employed,Other,495000.0,1,1,Credit Card,223000.0,12,36.66
APP009608,2025-09-04,Male,31,High School,Single,2,Mortgaged,0,Delhi,Business Owner,Real Estate,829000.0,9,6,Home Loan,2594000.0,180,8.92
APP009609,2025-12-18,Male,37,Bachelor,Married,3,Rented,1,Bangalore,Self-Employed,Education,833000.0,4,4,Personal Loan,2100000.0,60,14.72
APP009610,2025-10-23,Female,46,Bachelor,Divorced,1,Mortgaged,0,Mumbai,Business Owner,Banking/Finance,1010000.0,0,0,Auto Loan,1393000.0,84,8.45
APP009611,2025-12-11,Female,39,Master,Divorced,0,Mortgaged,8,Bangalore,Salaried,Education,534000.0,2,2,Auto Loan,940000.0,72,10.22
APP009612,2025-11-25,Male,53,Master,Married,3,Mortgaged,0,Other,Business Owner,Banking/Finance,368000.0,14,5,Home Loan,1801000.0,360,7.91
APP009613,2025-09-08,Female,45,Master,Divorced,1,Mortgaged,2,Hyderabad,Self-Employed,Healthcare,691000.0,3,3,Personal Loan,696000.0,24,15.48
APP009614,2025-11-08,Male,40,High School,Married,3,Mortgaged,1,Mumbai,Business Owner,IT/Software,395000.0,17,0,Home Loan,1759000.0,180,9.12
APP009615,2025-10-22,Female,24,Master,Single,3,Mortgaged,13,Kolkata,Salaried,Manufacturing,411000.0,15,8,Business Loan,2523000.0,48,14.68
APP009616,2025-12-27,Female,33,High School,Single,2,Rented,4,Kolkata,Self-Employed,Government,397000.0,3,0,Credit Card,119000.0,12,33.17
APP009617,2025-12-06,Female,35,High School,Married,2,Owned,8,Kolkata,Salaried,Retail,356000.0,6,3,Auto Loan,1257000.0,72,8.73
APP009618,2025-03-21,Female,41,High School,Single,2,Mortgaged,4,Hyderabad,Salaried,Healthcare,538000.0,9,0,Business Loan,2079000.0,36,14.7
APP009619,2025-04-27,Female,41,Bachelor,Married,2,Rented,4,Mumbai,Salaried,Retail,485000.0,1,0,Auto Loan,1697000.0,84,9.44
APP009620,2025-09-13,Male,36,Master,Married,2,Owned,2,Bangalore,Salaried,Retail,251000.0,4,0,Personal Loan,408000.0,24,15.42
APP009621,2025-04-06,Male,36,High School,Married,1,Owned,1,Bangalore,Salaried,Manufacturing,329000.0,0,0,Business Loan,2450000.0,36,14.67
APP009622,2025-09-09,Male,42,High School,Single,1,Rented,2,Mumbai,Salaried,Banking/Finance,524000.0,4,1,Personal Loan,545000.0,24,12.43
APP009623,2025-08-28,Male,26,Bachelor,Married,2,Owned,1,Mumbai,Business Owner,IT/Software,1731000.0,0,0,Credit Card,607000.0,12,35.76
APP009624,2025-02-25,Female,51,Other,Married,1,Rented,5,Chennai,Salaried,IT/Software,527000.0,8,2,Auto Loan,930000.0,84,11.35
APP009625,2025-08-21,Male,21,Bachelor,Married,2,Mortgaged,2,Jaipur,Freelancer,Other,219000.0,5,4,Personal Loan,639000.0,12,17.37
APP009626,2025-04-23,Male,49,Bachelor,Widowed,0,Mortgaged,3,Other,Salaried,Government,375000.0,6,4,Credit Card,127000.0,12,41.88
APP009627,2025-02-02,Male,34,Bachelor,Single,0,Rented,7,Kolkata,Salaried,Banking/Finance,451000.0,1,1,Auto Loan,917000.0,36,9.89
APP009628,2025-07-27,Female,45,Master,Married,3,Mortgaged,1,Delhi,Business Owner,IT/Software,967000.0,5,5,Personal Loan,2279000.0,24,17.38
APP009629,2025-06-26,Male,38,Other,Married,2,Owned,2,Other,Self-Employed,Banking/Finance,659000.0,8,8,Education Loan,936000.0,60,8.18
APP009630,2025-12-03,Male,38,Bachelor,Divorced,0,Living with Parents,3,Other,Salaried,Manufacturing,268000.0,2,1,Credit Card,108000.0,12,35.86
APP009631,2025-04-14,Male,40,Bachelor,Single,2,Rented,0,Chennai,Salaried,IT/Software,334000.0,17,2,Home Loan,1389000.0,300,7.83
APP009632,2025-02-27,Female,43,Master,Married,0,Rented,0,Hyderabad,Salaried,Real Estate,438000.0,2,2,Personal Loan,1000000.0,60,14.88
APP009633,2025-06-19,Male,31,Other,Divorced,0,Living with Parents,0,Bangalore,Salaried,Education,338000.0,2,2,Home Loan,2631000.0,300,8.1
APP009634,2025-05-15,Female,45,High School,Married,1,Owned,6,Jaipur,Salaried,Manufacturing,548000.0,2,0,Personal Loan,492000.0,48,11.59
APP009635,2025-11-07,Male,24,Bachelor,Single,0,Rented,1,Delhi,Salaried,Government,134000.0,14,4,Business Loan,726000.0,36,11.44
APP009636,2025-12-06,Male,34,Master,Married,1,Rented,2,Mumbai,Salaried,Manufacturing,591000.0,2,0,Personal Loan,368000.0,60,10.6
APP009637,2025-10-03,Female,43,Bachelor,Single,0,Rented,5,Chennai,Business Owner,IT/Software,1849000.0,5,5,Personal Loan,2675000.0,24,17.78
APP009638,2025-06-24,Male,44,Bachelor,Married,3,Mortgaged,16,Delhi,Self-Employed,Manufacturing,713000.0,1,0,Auto Loan,2071000.0,36,10.05
APP009639,2025-08-28,Male,39,Bachelor,Divorced,0,Mortgaged,8,Chennai,Self-Employed,Manufacturing,376000.0,8,4,Personal Loan,1010000.0,24,15.81
APP009640,2025-08-10,Male,31,Bachelor,Married,2,Rented,0,Hyderabad,Business Owner,Education,1598000.0,26,1,Education Loan,1931000.0,84,10.54
APP009641,2025-05-10,Male,43,Bachelor,Single,1,Living with Parents,1,Ahmedabad,Self-Employed,Banking/Finance,506000.0,21,3,Home Loan,1490000.0,240,7.67
APP009642,2025-09-28,Male,28,Other,Married,3,Mortgaged,0,Pune,Self-Employed,Healthcare,366000.0,0,0,Personal Loan,657000.0,48,11.46
APP009643,2025-07-22,Male,52,Bachelor,Married,4,Mortgaged,0,Kolkata,Self-Employed,Other,694000.0,10,0,Personal Loan,687000.0,24,11.25
APP009644,2025-07-12,Male,34,Master,Married,4,Owned,0,Hyderabad,Self-Employed,Real Estate,951000.0,6,6,Auto Loan,3385000.0,84,11.69
APP009645,2025-03-17,Male,21,Master,Married,2,Rented,1,Mumbai,Self-Employed,Real Estate,1183000.0,8,2,Home Loan,7961000.0,300,8.63
APP009646,2025-09-13,Female,23,Bachelor,Married,1,Owned,1,Jaipur,Salaried,Healthcare,310000.0,2,1,Business Loan,891000.0,48,12.69
APP009647,2025-09-16,Female,35,Master,Married,1,Rented,2,Pune,Salaried,Education,419000.0,2,2,Personal Loan,783000.0,48,17.71
APP009648,2025-12-23,Male,36,Bachelor,Widowed,2,Mortgaged,8,Ahmedabad,Salaried,Other,416000.0,3,0,Personal Loan,1211000.0,24,14.04
APP009649,2025-02-24,Male,54,Bachelor,Divorced,5,Owned,7,Other,Self-Employed,Other,460000.0,34,0,Consumer Durable,135000.0,6,13.39
APP009650,2025-08-30,Male,24,Bachelor,Single,1,Owned,2,Other,Salaried,Banking/Finance,438000.0,1,1,Education Loan,946000.0,60,10.79
APP009651,2025-09-23,Male,35,Bachelor,Single,2,Rented,5,Other,Salaried,Banking/Finance,484000.0,15,15,Education Loan,713000.0,120,10.82
APP009652,2025-03-15,Male,24,High School,Married,1,Owned,2,Delhi,Salaried,Manufacturing,448000.0,4,4,Auto Loan,1315000.0,84,11.59
APP009653,2025-05-01,Male,30,Bachelor,Single,2,Rented,2,Jaipur,Business Owner,Government,331000.0,6,6,Consumer Durable,91000.0,18,12.32
APP009654,2025-04-08,Male,51,Bachelor,Married,1,Living with Parents,5,Other,Self-Employed,Manufacturing,621000.0,0,0,Consumer Durable,124000.0,6,12.37
APP009655,2025-02-21,Male,23,Bachelor,Married,1,Owned,2,Kolkata,Salaried,Government,231000.0,10,0,Personal Loan,186000.0,36,11.12
APP009656,2025-05-11,Male,40,Other,Single,2,Rented,3,Kolkata,Salaried,Manufacturing,162000.0,0,0,Auto Loan,380000.0,48,9.81
APP009657,2025-07-06,Female,38,Other,Single,2,Living with Parents,0,Jaipur,Salaried,Education,397000.0,6,0,Home Loan,1081000.0,300,8.77
APP009658,2025-05-21,Male,34,High School,Single,0,Mortgaged,3,Delhi,Salaried,Banking/Finance,468000.0,6,1,Business Loan,2249000.0,36,11.54
APP009659,2025-01-20,Female,40,Bachelor,Single,0,Owned,6,Delhi,Salaried,Government,404000.0,27,1,Credit Card,44000.0,12,39.83
APP009660,2025-11-20,Female,23,High School,Married,0,Rented,10,Chennai,Salaried,Government,354000.0,12,2,Auto Loan,1085000.0,84,11.86
APP009661,2025-03-24,Male,51,Bachelor,Married,1,Mortgaged,0,Other,Retired,Banking/Finance,281000.0,2,0,Home Loan,1760000.0,120,7.76
APP009662,2025-04-09,Male,54,Master,Divorced,1,Mortgaged,2,Mumbai,Salaried,Real Estate,657000.0,14,0,Personal Loan,745000.0,24,13.0
APP009663,2025-01-08,Male,35,PhD,Single,2,Owned,3,Chennai,Salaried,IT/Software,434000.0,0,0,Auto Loan,1168000.0,48,11.6
APP009664,2025-11-05,Male,59,High School,Divorced,0,Owned,11,Pune,Self-Employed,Education,1258000.0,1,0,Credit Card,354000.0,12,27.34
APP009665,2025-08-27,Male,31,Bachelor,Single,1,Mortgaged,1,Pune,Salaried,Government,375000.0,16,4,Auto Loan,1133000.0,48,8.08
APP009666,2025-02-19,Female,39,High School,Married,0,Rented,0,Ahmedabad,Business Owner,Government,744000.0,4,0,Education Loan,1677000.0,180,9.94
APP009667,2025-03-29,Male,49,Bachelor,Single,0,Owned,0,Delhi,Self-Employed,Banking/Finance,677000.0,2,2,Auto Loan,2384000.0,72,10.94
APP009668,2025-04-15,Male,30,Master,Married,5,Living with Parents,0,Delhi,Self-Employed,IT/Software,100000.0,1,0,Auto Loan,216000.0,72,11.5
APP009669,2025-09-07,Female,21,Bachelor,Single,1,Owned,10,Ahmedabad,Salaried,IT/Software,422000.0,3,2,Home Loan,1947000.0,300,9.22
APP009670,2025-10-18,Female,21,Master,Divorced,2,Rented,4,Ahmedabad,Self-Employed,IT/Software,299000.0,15,1,Personal Loan,241000.0,60,10.77
APP009671,2025-06-11,Male,55,Bachelor,Single,5,Owned,2,Delhi,Salaried,Manufacturing,508000.0,16,3,Personal Loan,1354000.0,24,12.63
APP009672,2025-10-12,Female,29,Bachelor,Single,2,Mortgaged,10,Chennai,Salaried,Banking/Finance,313000.0,5,0,Home Loan,872000.0,180,9.47
APP009673,2025-10-28,Male,33,High School,Married,4,Living with Parents,1,Chennai,Salaried,Real Estate,303000.0,0,0,Business Loan,1172000.0,48,12.02
APP009674,2025-11-21,Male,23,High School,Married,2,Owned,13,Chennai,Salaried,IT/Software,422000.0,3,2,Auto Loan,440000.0,84,11.42
APP009675,2025-07-19,Male,44,Master,Divorced,0,Owned,7,Ahmedabad,Self-Employed,Retail,396000.0,4,1,Home Loan,1667000.0,300,8.09
APP009676,2025-12-04,Male,27,Master,Married,1,Mortgaged,0,Hyderabad,Salaried,Real Estate,290000.0,8,1,Credit Card,62000.0,12,24.22
APP009677,2025-06-25,Female,30,Master,Married,0,Rented,3,Chennai,Salaried,Other,392000.0,14,0,Auto Loan,502000.0,60,11.62
APP009678,2025-11-25,Male,37,High School,Married,3,Owned,9,Delhi,Salaried,Government,612000.0,33,4,Personal Loan,386000.0,48,17.5
APP009679,2025-01-28,Male,24,Master,Married,1,Living with Parents,2,Mumbai,Self-Employed,Banking/Finance,541000.0,3,2,Home Loan,3738000.0,120,9.42
APP009680,2025-10-30,Male,33,High School,Married,3,Rented,21,Other,Salaried,Manufacturing,733000.0,12,0,Personal Loan,1725000.0,48,14.24
APP009681,2025-06-18,Male,49,High School,Single,1,Rented,9,Kolkata,Salaried,IT/Software,581000.0,10,7,Personal Loan,1720000.0,24,16.51
APP009682,2025-07-08,Male,39,Bachelor,Married,2,Rented,6,Mumbai,Self-Employed,Retail,495000.0,5,2,Auto Loan,1740000.0,48,9.2
APP009683,2025-09-20,Male,36,Bachelor,Married,1,Rented,0,Delhi,Self-Employed,Banking/Finance,709000.0,5,0,Credit Card,340000.0,12,38.26
APP009684,2025-10-16,Female,37,Master,Married,2,Rented,0,Pune,Business Owner,Banking/Finance,971000.0,23,0,Home Loan,2778000.0,120,9.44
APP009685,2025-08-10,Male,31,Bachelor,Divorced,1,Rented,5,Delhi,Self-Employed,Manufacturing,567000.0,2,0,Personal Loan,494000.0,60,17.92
APP009686,2025-01-21,Male,54,High School,Married,1,Rented,5,Mumbai,Salaried,IT/Software,445000.0,3,0,Personal Loan,279000.0,36,11.39
APP009687,2025-12-10,Male,26,High School,Divorced,0,Rented,0,Hyderabad,Salaried,Healthcare,251000.0,4,0,Business Loan,2154000.0,120,15.27
APP009688,2025-07-04,Male,37,Bachelor,Single,1,Owned,9,Bangalore,Salaried,Banking/Finance,589000.0,7,4,Personal Loan,643000.0,24,15.63
APP009689,2025-03-21,Male,36,High School,Single,1,Mortgaged,10,Ahmedabad,Freelancer,Manufacturing,364000.0,4,2,Education Loan,1351000.0,60,9.77
APP009690,2025-08-07,Female,45,Bachelor,Single,2,Mortgaged,2,Other,Freelancer,Manufacturing,545000.0,5,0,Education Loan,1831000.0,180,9.21
APP009691,2025-04-21,Female,46,Master,Widowed,0,Mortgaged,4,Hyderabad,Business Owner,Healthcare,548000.0,2,2,Home Loan,4034000.0,300,9.2
APP009692,2025-10-29,Male,34,High School,Single,1,Owned,3,Kolkata,Salaried,Government,693000.0,0,0,Personal Loan,1807000.0,36,13.51
APP009693,2025-01-03,Male,37,Master,Married,3,Rented,0,Other,Business Owner,Retail,684000.0,5,3,Credit Card,298000.0,12,30.57
APP009694,2025-10-03,Female,38,Bachelor,Single,0,Living with Parents,0,Delhi,Freelancer,Government,191000.0,5,2,Education Loan,461000.0,60,9.39
APP009695,2025-02-08,Male,21,Bachelor,Single,1,Owned,7,Other,Freelancer,Manufacturing,100000.0,2,2,Credit Card,24000.0,12,25.04
APP009696,2025-03-15,Male,21,Bachelor,Single,1,Mortgaged,3,Hyderabad,Freelancer,Healthcare,382000.0,5,2,Auto Loan,1054000.0,72,10.51
APP009697,2025-08-01,Male,28,Master,Single,1,Owned,4,Delhi,Self-Employed,Healthcare,828000.0,5,2,Education Loan,2873000.0,84,8.54
APP009698,2025-11-28,Female,29,Bachelor,Married,3,Mortgaged,4,Delhi,Salaried,Banking/Finance,530000.0,2,2,Credit Card,82000.0,12,24.24
APP009699,2025-07-19,Male,23,High School,Divorced,0,Mortgaged,2,Pune,Self-Employed,Government,611000.0,7,2,Business Loan,5755000.0,36,15.73
APP009700,2025-04-06,Female,42,PhD,Married,3,Mortgaged,0,Other,Salaried,Government,246000.0,5,1,Personal Loan,329000.0,48,13.95
APP009701,2025-06-28,Female,35,High School,Married,0,Living with Parents,7,Mumbai,Business Owner,IT/Software,1608000.0,0,0,Auto Loan,2907000.0,72,8.77
APP009702,2025-07-10,Male,32,PhD,Married,2,Living with Parents,3,Pune,Salaried,Government,361000.0,3,3,Home Loan,1687000.0,240,8.84
APP009703,2025-06-08,Female,22,High School,Married,1,Rented,0,Bangalore,Salaried,Government,100000.0,12,4,Credit Card,20000.0,12,30.3
APP009704,2025-01-16,Female,34,Master,Divorced,2,Rented,0,Bangalore,Salaried,Retail,378000.0,8,2,Credit Card,89000.0,12,32.96
APP009705,2025-06-16,Male,21,Bachelor,Divorced,1,Rented,0,Delhi,Self-Employed,Education,100000.0,0,0,Personal Loan,236000.0,24,11.38
APP009706,2025-05-24,Male,33,Bachelor,Single,2,Owned,0,Jaipur,Self-Employed,Other,100000.0,18,7,Home Loan,402000.0,360,8.88
APP009707,2025-09-08,Male,35,High School,Divorced,0,Rented,0,Bangalore,Salaried,Manufacturing,326000.0,1,1,Education Loan,696000.0,84,9.69
APP009708,2025-11-12,Male,37,High School,Single,3,Living with Parents,1,Chennai,Salaried,Education,236000.0,2,2,Home Loan,1708000.0,120,9.43
APP009709,2025-05-14,Male,21,Master,Married,2,Rented,1,Delhi,Salaried,Other,307000.0,1,0,Personal Loan,451000.0,60,17.95
APP009710,2025-10-22,Male,37,Master,Married,1,Living with Parents,5,Hyderabad,Freelancer,Healthcare,326000.0,7,7,Personal Loan,344000.0,12,14.39
APP009711,2025-06-25,Male,24,Bachelor,Married,3,Owned,1,Chennai,Freelancer,Healthcare,103000.0,4,4,Home Loan,424000.0,180,7.56
APP009712,2025-05-11,Female,26,Bachelor,Married,1,Owned,5,Delhi,Salaried,Retail,483000.0,5,1,Personal Loan,864000.0,24,11.55
APP009713,2025-04-03,Male,42,High School,Single,0,Rented,8,Bangalore,Salaried,Manufacturing,245000.0,7,0,Personal Loan,173000.0,36,15.56
APP009714,2025-05-01,Male,55,Bachelor,Married,3,Mortgaged,2,Bangalore,Retired,Banking/Finance,198000.0,5,2,Business Loan,564000.0,120,14.55
APP009715,2025-07-17,Male,35,Bachelor,Married,2,Owned,6,Mumbai,Salaried,Retail,453000.0,2,2,Business Loan,4506000.0,60,13.53
APP009716,2025-08-11,Male,26,High School,Single,1,Rented,0,Mumbai,Business Owner,Education,1617000.0,15,2,Credit Card,489000.0,12,27.16
APP009717,2025-07-18,Male,36,Bachelor,Married,2,Mortgaged,1,Other,Salaried,IT/Software,316000.0,5,1,Home Loan,1409000.0,180,9.1
APP009718,2025-04-02,Male,44,Bachelor,Married,1,Mortgaged,5,Other,Freelancer,Banking/Finance,238000.0,7,0,Home Loan,861000.0,240,7.9
APP009719,2025-06-17,Male,41,High School,Single,1,Owned,13,Hyderabad,Salaried,Other,516000.0,1,1,Home Loan,2227000.0,180,9.31
APP009720,2025-12-18,Female,62,High School,Single,0,Rented,4,Delhi,Salaried,Government,393000.0,2,1,Auto Loan,1062000.0,72,10.22
APP009721,2025-04-15,Female,27,Bachelor,Widowed,2,Rented,2,Delhi,Self-Employed,Other,602000.0,8,0,Personal Loan,1062000.0,60,13.85
APP009722,2025-12-16,Male,37,High School,Divorced,4,Mortgaged,1,Chennai,Salaried,Retail,439000.0,2,0,Business Loan,3959000.0,120,14.17
APP009723,2025-01-02,Female,50,Master,Single,2,Living with Parents,2,Bangalore,Salaried,Manufacturing,297000.0,7,4,Credit Card,121000.0,12,28.66
APP009724,2025-12-21,Female,49,Bachelor,Married,2,Owned,5,Kolkata,Salaried,IT/Software,427000.0,4,4,Home Loan,2192000.0,300,8.2
APP009725,2025-09-10,Male,21,High School,Married,1,Rented,1,Bangalore,Salaried,Banking/Finance,717000.0,9,4,Personal Loan,392000.0,12,12.98
APP009726,2025-02-24,Female,34,Master,Married,1,Living with Parents,3,Other,Salaried,Healthcare,379000.0,8,0,Consumer Durable,53000.0,12,16.84
APP009727,2025-08-22,Female,49,Bachelor,Married,2,Owned,7,Delhi,Self-Employed,IT/Software,1221000.0,1,0,Auto Loan,4751000.0,48,9.81
APP009728,2025-08-13,Male,63,Bachelor,Single,2,Mortgaged,1,Mumbai,Salaried,Healthcare,171000.0,0,0,Business Loan,1282000.0,120,12.05
APP009729,2025-01-15,Male,42,Bachelor,Married,2,Rented,6,Hyderabad,Salaried,Banking/Finance,362000.0,2,2,Auto Loan,565000.0,48,9.04
APP009730,2025-04-12,Male,31,High School,Single,0,Living with Parents,7,Other,Salaried,Healthcare,399000.0,1,0,Education Loan,1379000.0,180,10.11
APP009731,2025-08-25,Male,24,Bachelor,Married,3,Owned,9,Jaipur,Business Owner,Retail,101000.0,2,2,Home Loan,275000.0,180,7.89
APP009732,2025-04-02,Female,57,Bachelor,Divorced,1,Rented,0,Mumbai,Salaried,Retail,355000.0,0,0,Education Loan,1713000.0,180,8.17
APP009733,2025-04-21,Male,42,Master,Widowed,4,Owned,0,Hyderabad,Self-Employed,Manufacturing,383000.0,3,0,Business Loan,3497000.0,120,13.62
APP009734,2025-09-12,Female,26,Bachelor,Divorced,2,Owned,15,Chennai,Salaried,IT/Software,290000.0,6,2,Education Loan,1336000.0,84,8.61
APP009735,2025-04-22,Female,32,Bachelor,Widowed,1,Living with Parents,0,Kolkata,Retired,Real Estate,255000.0,2,2,Personal Loan,290000.0,60,14.15
APP009736,2025-06-12,Female,38,Master,Single,2,Rented,3,Delhi,Salaried,Government,643000.0,6,0,Personal Loan,1459000.0,24,11.95
APP009737,2025-12-12,Female,40,Bachelor,Married,1,Mortgaged,0,Delhi,Salaried,Retail,492000.0,6,2,Consumer Durable,105000.0,24,17.94
APP009738,2025-12-24,Male,26,Bachelor,Single,0,Rented,8,Bangalore,Self-Employed,Government,850000.0,0,0,Credit Card,201000.0,12,30.38
APP009739,2025-08-17,Male,28,Bachelor,Divorced,2,Owned,0,Delhi,Self-Employed,Government,687000.0,10,0,Auto Loan,1312000.0,72,9.82
APP009740,2025-07-21,Female,21,High School,Married,0,Owned,0,Mumbai,Business Owner,Banking/Finance,344000.0,0,0,Education Loan,1508000.0,84,10.14
APP009741,2025-01-29,Male,45,Master,Married,2,Rented,3,Pune,Freelancer,Banking/Finance,315000.0,4,4,Business Loan,2859000.0,36,12.63
APP009742,2025-06-18,Male,31,Master,Married,2,Mortgaged,1,Hyderabad,Self-Employed,IT/Software,608000.0,13,4,Auto Loan,1401000.0,84,9.95
APP009743,2025-07-01,Female,39,High School,Single,3,Rented,5,Jaipur,Self-Employed,Manufacturing,527000.0,14,0,Home Loan,3871000.0,300,8.88
APP009744,2025-01-01,Female,49,Master,Single,0,Rented,5,Pune,Salaried,Education,356000.0,3,1,Personal Loan,291000.0,36,13.98
APP009745,2025-10-14,Male,37,Bachelor,Widowed,1,Mortgaged,4,Pune,Salaried,IT/Software,481000.0,0,0,Business Loan,2562000.0,48,14.96
APP009746,2025-02-03,Female,33,Bachelor,Divorced,1,Owned,8,Delhi,Salaried,Healthcare,545000.0,5,5,Personal Loan,653000.0,24,17.42
APP009747,2025-11-08,Female,36,High School,Single,2,Mortgaged,5,Kolkata,Salaried,Government,606000.0,33,2,Auto Loan,1969000.0,72,11.99
APP009748,2025-03-16,Male,35,Bachelor,Single,1,Rented,1,Jaipur,Salaried,Retail,389000.0,6,1,Home Loan,1670000.0,180,8.25
APP009749,2025-12-15,Male,47,Bachelor,Single,1,Mortgaged,0,Chennai,Business Owner,Manufacturing,1473000.0,1,1,Business Loan,7876000.0,120,12.2
APP009750,2025-10-21,Female,38,High School,Widowed,2,Owned,6,Hyderabad,Salaried,Manufacturing,383000.0,4,4,Home Loan,2501000.0,360,8.05
APP009751,2025-05-07,Male,29,Bachelor,Divorced,0,Owned,6,Ahmedabad,Salaried,Healthcare,419000.0,4,1,Education Loan,1450000.0,60,8.14
APP009752,2025-06-11,Male,45,Other,Married,0,Owned,9,Chennai,Salaried,Healthcare,462000.0,8,8,Auto Loan,837000.0,48,9.99
APP009753,2025-11-06,Male,47,Master,Married,3,Mortgaged,1,Pune,Salaried,Banking/Finance,545000.0,11,2,Credit Card,228000.0,12,24.34
APP009754,2025-07-12,Female,21,Bachelor,Married,0,Owned,1,Delhi,Salaried,Retail,697000.0,11,0,Auto Loan,1699000.0,36,8.71
APP009755,2025-06-05,Male,50,Bachelor,Single,2,Rented,4,Hyderabad,Salaried,Retail,209000.0,11,1,Education Loan,567000.0,120,9.44
APP009756,2025-12-15,Male,38,High School,Divorced,0,Mortgaged,0,Mumbai,Business Owner,Banking/Finance,667000.0,13,2,Consumer Durable,144000.0,9,17.97
