applicant_id,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts
APP008276,725,4,1,41,0,0,1,2,458900.0,59.9,0,0
APP008277,669,3,3,106,0,0,2,2,146700.0,84.3,0,0
APP008278,678,3,2,115,4,60,3,3,151800.0,13.4,1,0
APP008279,766,9,1,35,1,60,2,3,117000.0,7.9,0,0
APP008280,638,5,2,79,0,0,3,4,375300.0,29.6,0,1
APP008281,779,3,1,95,0,0,0,2,189200.0,23.2,0,0
APP008282,709,3,2,0,0,0,1,2,1227600.0,37.3,0,0
APP008283,736,3,3,58,0,0,2,5,255700.0,20.6,0,0
APP008284,583,3,1,75,0,0,2,3,628200.0,7.5,0,0
APP008285,675,4,2,17,0,0,0,2,38400.0,40.9,0,0
APP008286,718,4,1,61,2,30,0,3,151000.0,9.5,0,0
APP008287,749,3,3,121,1,30,1,2,3416500.0,67.0,0,1
APP008288,528,4,2,45,0,0,4,7,27000.0,81.1,0,0
APP008289,545,6,0,1,0,0,0,5,501800.0,83.3,0,0
APP008290,661,2,1,52,0,0,2,2,99200.0,87.3,0,0
APP008291,800,2,2,39,0,0,1,1,179300.0,51.7,0,1
APP008292,663,3,0,122,1,90,0,1,420200.0,88.2,0,0
APP008293,720,4,2,80,0,0,2,6,2357400.0,82.3,0,2
APP008294,591,1,1,285,2,30,1,4,231400.0,10.3,0,0
APP008295,768,6,4,9,3,90,4,4,88300.0,78.1,0,0
APP008296,669,3,3,14,1,90,1,2,797500.0,83.7,0,0
APP008297,625,5,3,0,0,0,1,2,346300.0,53.4,0,0
APP008298,666,6,2,59,1,120,5,8,638200.0,9.5,0,0
APP008299,803,2,0,6,0,0,0,2,286800.0,89.5,0,0
APP008300,612,2,1,33,0,0,1,3,3300.0,10.9,0,0
APP008301,621,6,2,13,0,0,4,7,60100.0,10.8,0,0
APP008302,681,3,0,50,0,0,2,3,263800.0,36.5,3,0
APP008303,812,0,0,14,2,60,1,5,1298500.0,46.8,3,0
APP008304,580,3,1,146,0,0,2,3,44400.0,52.4,1,0
APP008305,806,2,2,3,1,60,1,4,180700.0,65.5,0,0
APP008306,762,5,1,35,0,0,2,6,108900.0,56.9,0,0
APP008307,830,3,2,223,0,0,1,2,204400.0,8.0,0,0
APP008308,661,4,4,6,1,60,0,3,10300.0,23.4,0,0
APP008309,789,2,2,33,0,0,0,3,414300.0,44.0,0,0
APP008310,641,3,2,22,3,30,2,5,418600.0,7.3,0,0
APP008311,699,3,3,35,0,0,1,2,64800.0,60.6,0,0
APP008312,780,3,1,161,4,60,1,3,31200.0,31.0,0,1
APP008313,622,2,2,24,0,0,1,4,205400.0,7.9,1,0
APP008314,853,3,2,3,0,0,2,5,262100.0,76.1,0,0
APP008315,794,0,0,7,1,90,1,2,697500.0,13.7,0,0
APP008316,733,6,3,37,0,0,3,7,182800.0,15.3,0,0
APP008317,734,2,1,0,3,30,3,6,1012600.0,99.1,0,0
APP008318,631,2,1,3,0,0,1,4,119600.0,1.8,1,0
APP008319,637,4,1,29,1,60,3,7,492300.0,24.0,0,0
APP008320,652,1,1,23,3,180,0,3,249300.0,76.0,2,1
APP008321,662,7,2,7,0,0,4,6,147800.0,43.4,0,0
APP008322,671,3,1,114,3,60,2,6,1169100.0,57.3,0,0
APP008323,641,2,1,44,3,180,4,8,58900.0,21.9,2,0
APP008324,741,1,1,26,1,30,2,4,43300.0,55.8,0,0
APP008325,743,2,2,68,0,0,3,3,529700.0,18.7,0,0
APP008326,678,4,1,16,1,60,0,2,450100.0,4.4,0,0
APP008327,682,3,0,3,0,0,3,4,46100.0,95.4,0,0
APP008328,702,7,0,29,4,120,3,4,156800.0,4.1,0,0
APP008329,616,2,2,4,5,30,3,4,339000.0,69.2,0,0
APP008330,626,0,0,31,3,30,1,1,19700.0,30.7,0,0
APP008331,691,2,1,29,0,0,1,1,1956400.0,54.6,1,0
APP008332,785,2,2,3,2,30,1,2,758500.0,52.2,0,0
APP008333,625,2,0,75,3,60,3,5,56300.0,78.0,0,0
APP008334,757,1,1,62,3,60,4,6,1218800.0,13.1,0,0
APP008335,663,3,3,56,0,0,0,2,313900.0,73.1,0,0
APP008336,703,5,5,36,5,90,1,2,116500.0,70.2,0,0
APP008337,636,4,2,130,0,0,5,9,368300.0,68.2,0,0
APP008338,608,3,1,74,1,60,3,4,404200.0,91.5,0,1
APP008339,693,5,3,115,0,0,3,3,705200.0,95.2,0,0
APP008340,694,2,1,119,1,90,2,4,182300.0,71.1,0,0
APP008341,680,1,1,50,0,0,4,5,265200.0,96.7,0,0
APP008342,840,4,0,123,2,30,0,2,38500.0,22.3,0,0
APP008343,577,2,1,172,2,30,1,5,1132500.0,99.6,2,0
APP008344,580,1,1,3,0,0,0,0,84100.0,66.7,0,0
APP008345,800,1,1,1,0,0,3,5,26200.0,24.7,0,0
APP008346,633,6,2,3,2,180,1,4,966900.0,67.6,0,0
APP008347,667,3,3,38,0,0,2,4,1230500.0,32.2,0,0
APP008348,830,6,1,10,0,0,0,4,499900.0,98.3,0,0
APP008349,651,3,1,55,0,0,1,2,760900.0,7.4,0,0
APP008350,617,2,2,15,0,0,4,7,196000.0,14.8,0,0
APP008351,651,2,2,36,2,120,3,4,300200.0,35.7,0,0
APP008352,784,1,1,27,0,0,2,3,276600.0,78.6,0,0
APP008353,646,1,1,1,0,0,2,5,264800.0,41.5,0,0
APP008354,638,4,0,24,0,0,4,7,447600.0,74.1,0,0
APP008355,718,4,2,85,1,60,1,3,1014300.0,66.3,0,0
APP008356,844,4,1,8,0,0,0,0,103100.0,90.6,0,0
APP008357,609,2,1,17,1,120,0,2,306600.0,80.7,0,0
APP008358,615,2,2,31,1,30,6,9,1145700.0,62.8,1,0
APP008359,761,3,1,8,0,0,0,5,119100.0,26.2,0,0
APP008360,787,1,1,0,1,120,2,3,1574800.0,27.1,2,0
APP008361,626,2,2,76,1,30,1,2,529500.0,8.2,0,0
APP008362,743,2,2,30,0,0,1,1,497700.0,0.6,0,0
APP008363,781,1,1,6,0,0,2,3,183300.0,15.4,0,0
APP008364,592,0,0,57,0,0,1,5,700900.0,16.0,0,0
APP008365,848,1,1,70,0,0,3,4,501700.0,96.8,2,0
APP008366,736,4,3,37,1,60,1,2,83100.0,50.5,0,0
APP008367,794,2,2,98,0,0,2,2,281100.0,79.8,0,0
APP008368,771,4,4,88,1,60,2,3,407500.0,27.7,0,0
APP008369,749,1,1,118,3,30,1,5,1058900.0,73.7,0,0
APP008370,757,2,2,28,0,0,0,1,553100.0,40.4,0,0
APP008371,709,4,0,192,3,60,2,4,82200.0,74.3,0,0
APP008372,799,5,2,92,4,60,2,6,179100.0,94.6,0,1
APP008373,815,1,1,0,0,0,4,6,557800.0,20.2,0,1
APP008374,682,6,1,71,0,0,5,6,560700.0,94.8,0,0
APP008375,651,1,1,41,0,0,4,5,811800.0,41.4,0,0
APP008376,630,2,2,118,0,0,1,4,748500.0,94.6,0,0
APP008377,757,2,2,66,1,90,1,3,373400.0,23.9,0,0
APP008378,677,6,5,14,0,0,3,5,3100.0,21.1,0,0
APP008379,674,2,2,31,0,0,1,3,1870100.0,55.4,0,0
APP008380,747,0,0,60,2,60,3,5,88900.0,35.5,0,1
APP008381,626,0,0,26,0,0,3,4,93600.0,53.0,0,0
APP008382,850,3,2,34,0,0,0,5,864100.0,80.0,0,0
APP008383,783,4,0,28,0,0,2,2,47700.0,86.7,0,0
APP008384,728,6,3,5,2,60,4,4,150000.0,4.6,0,0
APP008385,650,5,2,9,2,60,2,2,19800.0,26.6,0,0
APP008386,675,3,3,10,2,60,1,2,138700.0,42.5,0,0
APP008387,715,5,1,46,0,0,0,2,65500.0,85.2,0,0
APP008388,816,4,2,180,0,0,1,3,507700.0,12.8,0,0
APP008389,831,2,2,17,0,0,3,4,805200.0,5.1,0,0
APP008390,620,3,1,17,0,0,2,5,250200.0,25.2,0,0
APP008391,646,4,0,19,0,0,2,3,240800.0,69.5,0,0
APP008392,822,3,3,8,3,90,2,4,802300.0,59.3,1,2
APP008393,683,3,2,27,0,0,5,5,1136400.0,80.5,0,0
APP008394,774,2,2,124,0,0,1,3,301600.0,60.5,0,0
APP008395,754,4,4,18,1,120,1,6,396600.0,39.1,0,0
APP008396,794,4,4,257,0,0,2,5,746800.0,25.8,0,0
APP008397,781,4,2,5,0,0,3,5,304000.0,6.4,0,0
APP008398,732,4,1,108,3,30,2,4,173500.0,15.1,0,0
APP008399,668,3,1,151,1,120,2,3,387300.0,61.7,0,0
APP008400,796,3,1,28,0,0,2,3,58400.0,39.0,0,0
APP008401,720,3,1,54,0,0,7,8,603000.0,66.4,0,0
APP008402,699,4,0,253,0,0,2,4,94000.0,34.4,0,0
APP008403,842,4,0,68,0,0,4,7,535000.0,96.7,0,0
APP008404,686,5,4,132,1,60,0,3,1838200.0,33.1,0,0
APP008405,865,0,0,14,1,30,1,1,291000.0,64.5,0,0
APP008406,727,9,3,4,0,0,1,3,1008500.0,84.9,0,0
APP008407,675,4,1,71,3,60,2,4,88600.0,11.2,1,0
APP008408,612,6,1,264,0,0,2,3,941200.0,71.4,2,0
APP008409,716,3,1,47,1,90,2,2,276200.0,37.8,0,0
APP008410,786,0,0,33,1,90,1,5,476800.0,66.6,0,0
APP008411,578,1,0,5,2,30,0,2,673500.0,16.1,0,0
APP008412,733,2,2,29,0,0,1,3,889000.0,6.9,0,0
APP008413,664,7,2,103,1,30,3,6,782200.0,95.1,0,0
APP008414,616,4,3,1,5,30,0,3,304500.0,61.5,0,0
APP008415,589,4,0,9,0,0,5,9,1837800.0,2.8,0,0
APP008416,815,1,1,12,3,30,0,0,871900.0,70.3,0,0
APP008417,763,1,1,126,0,0,3,4,620600.0,65.6,0,1
APP008418,682,3,3,8,0,0,1,1,959300.0,66.2,1,0
APP008419,466,1,1,8,0,0,3,3,240000.0,88.1,1,0
APP008420,662,3,2,49,1,90,2,5,216200.0,79.2,0,0
APP008421,758,4,4,2,1,60,2,7,152700.0,11.1,0,0
APP008422,645,1,1,13,0,0,4,7,590300.0,21.3,1,0
APP008423,716,2,1,10,0,0,2,4,652300.0,71.7,0,0
APP008424,667,4,1,35,0,0,3,3,310500.0,73.5,0,0
APP008425,746,4,2,6,2,30,4,6,377000.0,22.7,0,0
APP008426,804,1,1,35,0,0,2,5,378500.0,91.6,0,0
APP008427,736,1,1,20,0,0,2,2,217200.0,93.6,0,0
APP008428,521,2,2,60,1,30,5,6,10300.0,12.6,0,0
APP008429,813,1,0,53,0,0,3,4,263800.0,23.3,0,0
APP008430,655,4,3,10,1,90,4,6,664400.0,49.6,0,0
APP008431,726,6,1,6,2,60,1,3,42600.0,25.4,0,0
APP008432,662,0,0,41,0,0,0,4,2086400.0,77.1,0,0
APP008433,742,4,3,23,0,0,2,3,342000.0,67.9,0,0
APP008434,864,2,2,81,0,0,0,1,405100.0,55.3,1,0
APP008435,769,3,3,6,1,30,0,3,256900.0,74.8,0,0
APP008436,669,5,1,6,2,30,0,3,198800.0,29.2,0,0
APP008437,761,3,3,66,2,90,4,6,202100.0,2.9,1,0
APP008438,789,2,0,47,4,90,2,3,1829600.0,45.4,0,0
APP008439,696,7,0,84,0,0,0,2,282300.0,81.7,0,1
APP008440,627,4,2,23,1,30,1,2,335500.0,46.6,0,0
APP008441,708,5,1,46,1,30,1,4,897300.0,27.0,0,0
APP008442,705,4,1,12,1,30,2,3,40800.0,80.7,0,0
APP008443,646,2,2,176,1,90,1,3,594100.0,12.9,0,0
APP008444,637,4,3,167,4,30,1,4,497600.0,22.7,0,0
APP008445,592,2,2,5,1,30,1,3,564800.0,8.4,0,0
APP008446,694,0,0,36,0,0,1,5,7100.0,31.0,0,1
APP008447,858,2,1,41,2,60,2,5,438700.0,84.2,0,0
APP008448,735,3,0,6,1,120,2,7,28300.0,63.8,0,0
APP008449,671,1,0,24,2,60,1,1,831300.0,21.0,1,0
APP008450,691,4,3,11,0,0,3,7,339200.0,42.3,1,0
APP008451,643,3,2,22,0,0,6,7,147100.0,4.3,0,0
APP008452,577,4,0,18,2,90,2,3,489200.0,66.0,0,0
APP008453,872,2,1,36,0,0,1,4,344400.0,99.8,0,0
APP008454,700,2,0,8,1,60,1,1,490700.0,85.6,0,0
APP008455,756,2,2,18,0,0,3,6,452500.0,5.9,0,0
APP008456,529,5,2,148,0,0,5,5,367100.0,7.0,0,1
APP008457,680,2,2,11,0,0,3,5,505500.0,8.7,0,0
APP008458,621,6,2,32,0,0,1,4,26200.0,75.4,0,0
APP008459,635,2,2,46,0,0,1,3,506500.0,69.6,0,2
APP008460,675,3,1,55,0,0,2,4,417000.0,40.4,0,1
APP008461,404,2,2,35,2,60,1,3,13700.0,79.9,0,0
APP008462,669,1,0,59,0,0,5,9,1117700.0,66.3,3,0
APP008463,778,3,1,59,0,0,0,4,101600.0,70.8,1,0
APP008464,699,4,2,54,2,120,0,0,213100.0,46.8,0,0
APP008465,841,3,2,78,2,30,3,6,11500.0,60.3,0,0
APP008466,602,2,1,17,1,30,0,3,225300.0,10.8,0,0
APP008467,663,5,1,73,0,0,3,4,389600.0,28.9,0,0
APP008468,701,6,1,77,0,0,2,3,1154200.0,20.6,0,0
APP008469,688,2,2,27,0,0,5,7,461600.0,89.3,0,0
APP008470,676,5,2,45,0,0,2,3,145700.0,36.0,0,0
APP008471,678,0,0,177,1,30,2,5,67800.0,82.6,0,0
APP008472,677,0,0,39,4,60,2,2,326300.0,23.6,0,0
APP008473,498,1,1,9,0,0,4,7,110000.0,48.1,0,0
APP008474,641,5,3,16,2,120,2,4,776000.0,6.8,2,0
APP008475,821,6,4,37,1,60,2,2,89100.0,78.9,0,0
APP008476,723,1,1,18,5,60,4,8,166700.0,97.7,0,0
APP008477,649,3,0,249,0,0,5,6,759600.0,13.6,0,0
APP008478,573,6,1,94,0,0,1,2,39600.0,48.1,0,0
APP008479,716,3,3,46,0,0,1,3,1151300.0,56.5,0,0
APP008480,726,6,0,54,0,0,4,6,448400.0,39.3,2,0
APP008481,665,6,2,14,0,0,0,0,202000.0,93.8,0,0
APP008482,669,6,2,32,3,30,3,3,52600.0,0.3,0,2
APP008483,840,8,2,35,0,0,1,4,64500.0,17.2,1,0
APP008484,600,2,2,2,2,120,2,4,348700.0,12.8,0,0
APP008485,666,2,1,9,3,60,2,7,528100.0,29.2,0,0
APP008486,824,0,0,38,2,30,1,2,503800.0,72.9,2,2
APP008487,756,2,2,45,2,60,2,4,16600.0,93.6,0,0
APP008488,611,2,0,83,1,60,2,4,1841400.0,64.0,0,0
APP008489,726,1,1,97,0,0,3,3,399700.0,66.0,0,0
APP008490,762,2,2,104,2,90,1,4,261000.0,84.0,0,0
APP008491,839,5,1,14,1,90,0,0,274500.0,99.3,0,0
APP008492,678,4,1,0,0,0,2,3,593400.0,24.0,0,0
APP008493,656,3,0,15,1,30,1,2,114800.0,21.0,0,0
APP008494,675,2,2,31,2,90,3,6,424300.0,92.4,1,0
APP008495,642,3,3,14,0,0,2,3,494000.0,33.1,0,0
APP008496,605,6,2,58,0,0,3,9,330800.0,96.2,1,1
APP008497,625,1,0,36,0,0,4,8,1095600.0,0.9,0,0
APP008498,831,2,1,52,0,0,3,4,199200.0,54.2,0,0
APP008499,842,6,1,5,3,30,2,2,13300.0,22.1,2,0
APP008500,585,3,0,147,0,0,1,4,125900.0,4.6,2,0
APP008501,785,1,1,111,2,30,3,5,829500.0,70.2,0,0
APP008502,707,1,1,90,0,0,0,1,33400.0,46.0,0,0
APP008503,736,2,1,155,2,30,5,5,300400.0,57.3,0,1
APP008504,698,6,0,9,0,0,2,4,279400.0,28.7,0,0
APP008505,685,1,1,208,3,60,1,2,279200.0,20.9,0,0
APP008506,705,2,0,13,0,0,4,6,373300.0,22.8,0,0
APP008507,611,6,2,25,0,0,1,1,30000.0,12.3,1,0
APP008508,623,1,1,86,1,30,3,6,314600.0,58.6,0,0
APP008509,724,2,1,16,0,0,2,5,168800.0,60.1,0,0
APP008510,731,1,1,1,0,0,1,2,482700.0,74.5,0,1
APP008511,689,4,0,88,2,90,5,5,6400.0,12.9,0,0
APP008512,712,3,1,32,2,30,2,6,380500.0,31.1,2,0
APP008513,830,2,2,7,3,30,3,7,538600.0,31.9,0,0
APP008514,857,5,4,118,3,30,1,4,7600.0,15.4,0,0
APP008515,575,3,2,12,1,60,2,5,216300.0,93.3,0,0
APP008516,788,4,1,35,5,60,1,2,29500.0,51.2,0,0
APP008517,707,3,3,37,0,0,2,3,41200.0,21.0,0,0
APP008518,706,6,1,5,0,0,2,5,15500.0,75.3,0,0
APP008519,682,5,3,13,0,0,3,5,519600.0,11.6,0,0
APP008520,668,6,2,118,2,30,3,7,24600.0,83.5,0,0
APP008521,634,3,1,124,1,30,1,2,613400.0,16.6,0,1
APP008522,784,5,0,123,1,30,5,8,62700.0,94.4,0,0
APP008523,788,2,2,160,1,30,1,1,185100.0,48.8,0,0
APP008524,685,4,1,82,0,0,4,9,122500.0,19.5,0,0
APP008525,684,3,1,72,0,0,2,3,51500.0,60.2,0,0
APP008526,809,4,4,3,1,30,4,4,378400.0,20.2,0,0
APP008527,734,4,4,88,5,60,1,4,135900.0,38.5,2,0
APP008528,709,3,3,116,0,0,2,4,207000.0,26.3,1,0
APP008529,748,3,2,11,0,0,6,8,374000.0,65.5,0,0
APP008530,631,4,2,8,0,0,3,4,299300.0,5.6,0,0
APP008531,579,3,1,23,0,0,1,4,2499700.0,25.5,0,0
APP008532,659,3,2,52,0,0,2,2,48500.0,50.3,0,0
APP008533,801,1,1,3,0,0,2,3,342700.0,78.2,0,0
APP008534,702,0,0,68,1,30,2,2,1749600.0,95.4,0,0
APP008535,683,1,0,23,2,30,1,2,219900.0,62.5,2,0
APP008536,561,5,1,61,1,30,2,2,1807100.0,54.6,0,1
APP008537,746,2,2,112,1,30,4,6,548200.0,87.0,0,0
APP008538,730,2,2,39,0,0,1,5,708800.0,67.7,0,0
APP008539,607,1,1,354,1,60,1,3,1689400.0,83.3,0,0
APP008540,448,3,0,119,0,0,3,7,743500.0,82.6,0,0
APP008541,831,5,0,94,0,0,0,4,436100.0,50.2,0,0
APP008542,803,3,1,74,3,30,3,4,692800.0,78.0,0,0
APP008543,654,2,2,58,0,0,2,5,553100.0,40.3,0,0
APP008544,653,4,2,42,0,0,2,5,40000.0,65.5,0,0
APP008545,692,1,1,29,0,0,4,8,1200800.0,36.8,0,1
APP008546,622,3,0,10,0,0,0,2,7600.0,22.2,0,0
APP008547,491,3,1,16,2,90,2,2,514500.0,0.8,0,0
APP008548,612,2,2,72,0,0,2,2,398900.0,86.0,0,0
APP008549,851,3,1,195,0,0,2,3,388200.0,55.3,0,0
APP008550,698,1,1,16,0,0,2,5,336700.0,47.1,0,1
APP008551,583,5,2,37,0,0,4,7,183700.0,97.2,0,0
APP008552,683,5,2,52,1,30,6,8,675600.0,91.6,0,0
APP008553,715,3,1,52,1,120,2,3,144100.0,70.1,0,0
APP008554,681,3,3,21,0,0,3,5,442400.0,59.7,0,0
APP008555,772,4,1,53,1,90,2,3,75500.0,30.4,0,0
APP008556,631,3,0,18,0,0,1,2,187500.0,26.9,0,0
APP008557,767,0,0,121,3,90,5,8,1485700.0,20.0,0,1
APP008558,800,1,1,46,0,0,5,7,793300.0,25.4,0,0
APP008559,649,3,2,46,1,60,2,5,154700.0,99.9,0,0
APP008560,681,6,1,43,1,30,4,6,459900.0,38.5,0,0
APP008561,747,1,1,47,0,0,2,4,417900.0,27.9,0,0
APP008562,595,5,4,23,3,30,0,5,34400.0,33.6,2,0
APP008563,686,2,2,100,1,90,2,3,683000.0,26.7,1,1
APP008564,736,4,1,25,0,0,3,3,245000.0,66.3,0,0
APP008565,656,7,3,262,4,60,5,7,12800.0,10.5,0,0
APP008566,706,2,2,91,0,0,0,1,367500.0,63.5,2,0
APP008567,761,3,1,7,0,0,3,6,1427300.0,47.3,0,1
APP008568,660,5,3,52,0,0,2,5,48200.0,12.4,0,0
APP008569,830,1,1,8,0,0,3,5,392400.0,54.7,0,0
APP008570,673,5,1,313,0,0,3,6,269700.0,93.3,0,0
APP008571,815,0,0,33,1,120,3,4,1523200.0,31.8,0,0
APP008572,643,2,1,51,0,0,3,4,197100.0,7.9,0,0
APP008573,655,3,2,145,1,180,2,6,1332400.0,42.7,0,1
APP008574,531,2,2,35,0,0,3,5,348200.0,50.2,0,0
APP008575,560,3,1,20,2,60,3,6,333300.0,48.0,1,0
APP008576,613,4,1,45,0,0,2,4,571600.0,14.2,0,0
APP008577,773,5,4,196,0,0,4,5,554100.0,23.9,0,0
APP008578,690,4,1,1,2,60,3,7,58000.0,77.9,0,1
APP008579,680,3,2,31,2,30,1,1,600500.0,93.3,0,0
APP008580,624,3,3,12,1,30,1,4,63500.0,95.9,0,0
APP008581,779,3,1,142,0,0,1,2,216800.0,61.5,0,0
APP008582,585,1,1,49,0,0,4,4,62800.0,58.8,0,0
APP008583,703,3,1,135,0,0,0,3,1315700.0,8.5,0,0
APP008584,745,1,1,135,0,0,1,4,12700.0,48.0,0,0
APP008585,777,3,2,77,1,30,0,0,357200.0,31.1,0,0
APP008586,769,3,2,202,3,60,3,6,332900.0,30.1,0,0
APP008587,602,1,0,13,1,180,2,3,612800.0,74.7,0,0
APP008588,624,0,0,24,0,0,3,6,499100.0,88.0,0,0
APP008589,650,2,0,64,0,0,1,2,592400.0,99.9,0,1
APP008590,641,2,2,10,2,30,2,8,1037100.0,83.2,0,0
APP008591,635,4,4,120,0,0,3,3,790400.0,91.5,0,0
APP008592,678,1,1,39,1,60,3,6,1253600.0,55.6,0,0
APP008593,764,1,1,41,0,0,0,1,1041200.0,31.8,0,1
APP008594,760,4,2,34,0,0,0,1,862500.0,72.6,0,0
APP008595,669,5,2,33,0,0,2,5,218100.0,14.9,0,0
APP008596,778,1,1,29,2,90,1,2,157400.0,63.7,0,0
APP008597,616,4,4,42,2,60,2,2,51500.0,42.9,0,0
APP008598,791,4,4,17,0,0,3,3,1600.0,15.0,1,0
APP008599,731,4,2,63,0,0,1,3,1103600.0,51.5,0,1
APP008600,729,2,2,79,0,0,4,7,34700.0,13.5,1,0
APP008601,692,0,0,94,0,0,3,6,582100.0,64.3,0,0
APP008602,647,3,0,35,2,90,4,5,243900.0,86.2,0,0
APP008603,682,3,0,118,2,60,1,1,1009500.0,82.4,0,0
APP008604,702,3,3,48,1,60,1,4,263200.0,70.8,0,0
APP008605,743,1,1,139,1,90,3,6,18500.0,63.6,0,0
APP008606,704,2,1,63,1,90,3,5,800300.0,70.8,0,0
APP008607,749,6,5,3,5,60,1,4,115600.0,16.2,0,0
APP008608,676,3,1,153,1,60,1,4,1451900.0,58.9,0,0
APP008609,537,1,1,131,1,120,2,6,116500.0,91.2,0,0
APP008610,779,2,1,24,1,90,2,3,1285700.0,95.7,0,0
APP008611,897,4,1,144,1,180,2,3,241900.0,59.5,2,0
APP008612,826,1,1,239,0,0,4,7,208300.0,22.3,0,0
APP008613,695,4,2,88,0,0,2,3,1105200.0,46.9,0,0
APP008614,769,5,2,85,0,0,4,6,475800.0,92.2,0,0
APP008615,825,2,1,79,3,30,2,4,2494700.0,13.2,0,0
APP008616,694,4,2,9,0,0,3,4,413600.0,67.1,0,0
APP008617,720,4,1,27,0,0,6,8,577400.0,29.6,0,0
APP008618,771,1,1,43,1,60,4,8,469000.0,13.3,1,0
APP008619,804,3,3,7,0,0,3,6,800.0,51.6,0,0
APP008620,757,4,3,4,1,60,2,7,440700.0,56.9,0,0
APP008621,725,0,0,106,0,0,0,7,485500.0,89.6,0,0
APP008622,572,2,1,99,1,30,1,2,293800.0,8.6,0,0
APP008623,634,5,1,64,0,0,2,9,755200.0,98.0,0,0
APP008624,709,2,0,126,0,0,1,3,107000.0,52.9,0,0
APP008625,697,3,2,21,0,0,4,4,174500.0,41.2,0,0
APP008626,730,0,0,54,0,0,3,4,485400.0,60.7,0,0
APP008627,744,3,2,105,0,0,3,6,108100.0,42.1,0,0
APP008628,586,2,2,94,2,30,1,3,103800.0,48.2,0,1
APP008629,622,0,0,97,1,90,3,5,763900.0,30.6,0,0
APP008630,706,4,1,61,2,30,4,5,120800.0,31.6,0,0
APP008631,630,2,1,75,2,30,1,4,238200.0,26.0,2,0
APP008632,566,3,0,209,0,0,3,7,576200.0,64.3,2,0
APP008633,802,5,2,27,1,30,3,3,106600.0,39.6,0,0
APP008634,675,10,0,151,2,30,1,6,12400.0,12.9,0,0
APP008635,673,1,1,75,0,0,1,4,206200.0,7.8,0,0
APP008636,730,1,1,48,2,30,2,5,477200.0,12.1,0,0
APP008637,612,0,0,7,0,0,3,9,830800.0,35.3,0,0
APP008638,632,5,1,107,1,30,0,0,247600.0,61.1,0,0
APP008639,696,2,2,33,0,0,2,4,1199200.0,43.9,0,0
APP008640,716,2,0,68,1,180,3,5,283500.0,83.7,2,0
APP008641,820,4,1,3,2,60,6,7,707000.0,6.0,0,0
APP008642,649,0,0,52,0,0,1,2,82100.0,67.4,0,0
APP008643,621,3,2,29,1,30,2,3,238500.0,15.3,0,0
APP008644,660,2,1,56,0,0,4,10,627200.0,64.1,1,0
APP008645,700,3,0,14,5,30,3,7,932200.0,88.7,0,0
APP008646,717,5,1,0,2,90,2,3,69300.0,6.4,0,0
APP008647,698,4,4,114,1,30,3,6,359500.0,25.6,0,0
APP008648,783,2,2,34,0,0,1,3,177100.0,73.3,0,0
APP008649,699,4,0,100,0,0,0,5,636600.0,54.3,0,0
APP008650,628,5,1,35,0,0,2,2,18200.0,13.4,1,0
APP008651,460,5,0,52,1,30,0,6,87400.0,70.7,0,0
APP008652,593,1,1,37,0,0,0,3,29700.0,64.7,1,0
APP008653,600,2,0,82,2,120,1,2,21400.0,28.6,0,0
APP008654,655,3,0,78,0,0,2,4,64300.0,89.7,1,0
APP008655,690,6,3,134,0,0,2,2,50300.0,40.1,0,0
APP008656,690,1,1,125,0,0,1,4,115500.0,95.3,1,1
APP008657,780,6,4,51,4,60,2,9,225600.0,83.1,0,1
APP008658,721,1,1,47,0,0,1,5,125200.0,70.3,0,0
APP008659,757,1,1,8,0,0,1,1,171300.0,55.6,0,0
APP008660,702,2,2,46,1,30,2,2,1508400.0,22.1,0,0
APP008661,830,3,3,54,1,30,4,12,80800.0,21.1,0,0
APP008662,647,3,1,7,0,0,3,5,18300.0,50.4,0,0
APP008663,697,4,2,42,0,0,1,5,1762100.0,94.7,0,1
APP008664,896,3,3,60,0,0,0,3,602800.0,39.5,0,1
APP008665,473,2,1,8,3,180,1,1,70800.0,83.2,1,0
APP008666,520,2,2,169,0,0,1,3,70700.0,76.5,1,0
APP008667,638,0,0,17,1,60,2,3,106700.0,21.5,0,0
APP008668,705,2,2,105,4,30,3,5,11200.0,6.2,0,0
APP008669,734,7,4,56,1,90,1,3,71300.0,82.8,0,0
APP008670,645,1,1,26,0,0,2,2,289300.0,30.8,0,0
APP008671,518,5,3,69,0,0,4,4,782800.0,19.9,0,0
APP008672,746,2,1,107,0,0,2,5,379500.0,49.5,0,0
APP008673,637,3,3,0,1,30,3,6,1128700.0,18.4,0,0
APP008674,628,1,1,38,0,0,2,5,278500.0,21.6,0,0
APP008675,610,5,0,49,2,90,1,3,279900.0,20.7,0,0
APP008676,689,6,1,54,1,30,1,3,60600.0,49.0,0,0
APP008677,754,0,0,31,0,0,1,1,634600.0,48.6,0,0
APP008678,713,2,2,0,4,30,3,5,1098200.0,84.0,0,0
APP008679,802,1,1,52,1,120,0,3,230900.0,56.6,0,0
APP008680,660,1,1,112,1,120,3,5,186000.0,60.8,0,0
APP008681,697,4,1,121,0,0,1,2,263700.0,31.0,0,0
