applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,total_financial_obligation_ratio,disposable_income_ratio,loan_to_monthly_income,debt_per_account,unsecured_loan_percentage,income_stability_score,financial_burden_score,has_payment_delays,severe_delinquency_flag,payment_delinquency_score,spending_stability,spending_pattern_score,bounce_check_severity,payment_reliability_score,digital_txn_propensity,cash_dependency_score,account_management_score,financial_discipline_score,spend_to_income_ratio,discretionary_spend_amount,financial_stress_indicator,estimated_delinquency_6m,delinquency_trend,balance_volatility_category,balance_stability_score,credit_maturity_score,active_account_ratio,enquiry_velocity_6m,enquiry_acceleration,recent_enquiry_intensity,debt_growth_indicator,projected_total_debt,projected_dti_after_loan,rolling_risk_score_6m,credit_trend_indicator,total_past_defaults,has_past_defaults,has_writeoff,has_settlements,enquiry_rate_monthly,enquiry_rate_6m,high_enquiry_flag,credit_hungry_score,credit_score_category,credit_score_normalized,negative_events_count,credit_history_quality,delinquency_rate,bureau_default_probability,credit_mix_score,enquiry_to_account_ratio,bureau_risk_score
APP008050,2025-08-25,Male,53,Bachelor,Married,2,Mortgaged,22,Bangalore,Salaried,Healthcare,382000.0,5,4,Home Loan,2292000.0,240,7.95,669,4,2,33,0,0,3,9,417900.0,96.1,0,0,90200.0,0.506,14600.0,60.1,39.9,0,90.4,41,25.6,0,0,1.094,6.0,0.531,19100.0,0.6,2.834,2.8,1,0.0374479057591622,0.8188,-0.0586,72.0,104475.0,3.9,0.6667,0.7769,0,0,0.0,0.664,0.6199,0,0.952,0.9762,0.256,1.0,0.88,0.4586,5825.4,0,0,0.0,High,0.5332,0.275,0.5,0.5,-3,0.3333,0.8458,2709900.0,7.094,0.2118,Improving,0,0,0,0,0.75,0.5,0,0.3,Good,0.615,0,0.6025,0.0,0.214,0.8805,2.25,0.2862
APP008051,2025-03-23,Male,37,Other,Widowed,1,Owned,7,Mumbai,Salaried,Banking/Finance,274000.0,0,0,Auto Loan,534000.0,48,8.51,745,0,0,11,0,0,2,2,158200.0,64.4,0,0,33700.0,0.177,14400.0,52.9,47.1,1,92.4,24,10.1,1,3,0.577,1.949,0.102,13165.0,0.577,1.476,0.9,0,0.2664872262773723,0.692,-0.2077,23.39,0.0,35.6,0.0,0.4345,0,0,0.0,0.8496,0.6252,7,0.612,0.96,0.101,0.9167,0.7747,0.6307,6782.4,1,0,0.0,Low,0.8248,0.0917,0.0,0.3333,2,1.0,0.7715,692200.0,2.5263,0.2331,Stable,0,0,0,0,0.1667,0.3333,0,0.2,Good,0.7417,1,0.6292,0.0,0.1433,0.322,2.0,0.2229
APP008052,2025-03-13,Male,35,High School,Married,2,Mortgaged,1,Chennai,Business Owner,Manufacturing,1264000.0,2,2,Auto Loan,4578000.0,72,9.93,672,3,2,24,0,0,3,7,14800.0,87.7,1,1,345200.0,0.499,79700.0,51.8,48.2,0,90.2,31,6.3,3,0,0.012,3.622,0.681,84650.0,0.804,3.277,2.0,0,0.137,0.806,-0.5606,43.46,4933.33,12.3,0.6667,0.4503,0,0,0.0,0.6671,0.5627,0,0.951,0.9688,0.063,0.75,0.8055,0.7566,38415.4,0,0,0.0,Medium,0.5387,0.2,0.6667,0.5,-1,0.4286,0.9968,4592800.0,3.6335,0.2097,Improving,2,1,1,1,0.5833,0.5,0,0.3,Good,0.62,2,0.55,0.0,0.332,0.7385,2.3333,0.361
APP008053,2025-08-16,Female,26,Master,Single,3,Mortgaged,6,Chennai,Self-Employed,Real Estate,1258000.0,1,1,Personal Loan,2902000.0,48,15.49,690,0,0,3,0,0,3,3,65900.0,65.3,1,0,282700.0,0.429,71400.0,62.4,37.6,0,94.9,28,5.8,0,3,0.052,2.307,0.667,81487.0,0.777,2.697,0.2,0,0.1825,0.7878,-0.4581,27.68,0.0,34.7,0.5,0.454,0,0,0.0,0.6998,0.6467,6,0.6745,0.9655,0.058,1.0,0.7797,0.6811,26846.4,1,0,0.0,Medium,0.5955,0.025,0.0,0.5,3,1.0,0.9778,2967900.0,2.3592,0.3087,Stable,1,1,1,0,0.25,0.5,0,0.3,Good,0.65,1,0.55,0.0,0.26,0.3265,3.0,0.325
APP008054,2025-07-08,Female,46,Bachelor,Married,2,Mortgaged,0,Jaipur,Salaried,Retail,580000.0,7,1,Education Loan,2199000.0,120,9.14,745,2,1,175,0,0,2,3,1082600.0,49.9,2,0,103900.0,0.05,35100.0,45.2,54.8,0,96.9,21,30.9,3,0,1.867,3.791,0.641,28023.0,0.58,2.15,14.6,0,0.25875,0.9531,-0.3062,45.5,541300.0,50.1,0.125,1.1131,0,0,0.0,0.9524,0.6021,0,0.9845,0.9545,0.309,0.75,0.9045,0.7262,19234.8,0,0,0.0,Low,0.95,1.0,0.5,0.3333,1,0.6667,0.6701,3281600.0,5.6579,0.055,Stable,2,1,1,0,0.25,0.3333,0,0.2,Good,0.7417,2,0.7909,0.0,0.2633,0.4495,1.5,0.2344
APP008055,2025-07-16,Female,40,Master,Married,1,Owned,21,Hyderabad,Self-Employed,Retail,278000.0,1,1,Credit Card,101000.0,12,34.77,730,4,1,32,1,90,3,4,417000.0,34.2,0,0,75200.0,0.06,19800.0,46.1,53.9,0,88.9,31,29.4,1,3,1.5,0.363,0.193,10085.0,0.435,3.246,2.7,0,0.3125,0.7353,-0.2897,4.36,104250.0,65.8,0.5,0.7884,1,1,0.7,0.9434,0.6057,6,0.6445,0.9688,0.294,0.9167,0.8158,0.8547,10672.2,2,1,0.9091,Low,0.9401,0.2667,0.25,0.5,2,0.75,0.195,518000.0,1.8633,0.498,Stable,1,1,0,0,0.3333,0.5,0,0.3,Good,0.7167,0,0.6517,25.0,0.2833,0.571,1.0,0.3061
APP008056,2025-11-03,Male,41,Master,Married,0,Mortgaged,4,Other,Self-Employed,Banking/Finance,358000.0,4,3,Credit Card,65000.0,12,27.87,712,1,1,37,0,0,3,6,324200.0,19.7,0,0,30600.0,0.386,22000.0,56.6,43.4,0,75.3,25,30.9,3,0,0.906,0.182,0.517,6269.0,0.21,1.026,3.1,1,0.0675586592178771,0.3913,0.0526,2.18,324200.0,80.3,0.6,0.5805,0,0,0.0,0.7215,0.6126,0,0.8765,0.9615,0.309,0.75,0.792,0.7374,9548.0,0,0,0.0,Medium,0.6321,0.3083,1.0,0.5,0,0.5,0.167,389200.0,1.0872,0.1758,Stable,0,0,0,0,0.5,0.5,0,0.3,Good,0.6867,0,0.645,0.0,0.1853,0.1985,6.0,0.2592
APP008057,2025-04-08,Male,29,Bachelor,Married,1,Owned,0,Chennai,Salaried,Banking/Finance,166000.0,2,0,Home Loan,1118000.0,180,8.94,766,3,1,165,5,90,2,3,627800.0,33.2,0,0,48400.0,1.128,11400.0,35.3,64.7,0,71.2,40,14.3,0,1,3.782,6.735,0.392,11300.0,0.817,3.499,13.8,0,0.5149,1.5733,-0.6411,80.82,209266.67,66.8,0.0,1.8755,1,1,2.3,0.4699,0.3881,2,0.756,0.9756,0.143,1.0,0.7434,0.8241,7375.8,2,3,0.5882,Very High,0.1897,1.0,0.3333,0.3333,1,0.6667,0.6404,1745800.0,10.5169,1.3184,Stable,5,1,0,0,0.25,0.3333,0,0.2,Excellent,0.7767,0,0.8484,166.67,0.4793,0.466,1.0,0.3251
APP008058,2025-09-12,Male,43,Bachelor,Married,1,Owned,3,Pune,Self-Employed,Retail,692000.0,7,7,Home Loan,2880000.0,120,9.15,770,5,5,10,4,30,2,4,895500.0,14.0,0,0,143500.0,0.258,48100.0,69.7,30.3,0,91.1,36,29.6,0,0,1.294,4.162,0.71,36717.0,0.637,2.488,0.8,0,0.2485741811175337,0.8955,-0.4711,49.94,179100.0,86.0,0.875,0.9217,1,0,1.7,0.7949,0.7264,0,0.9555,0.973,0.296,1.0,0.9207,0.8341,14574.3,0,2,0.4878,Medium,0.7476,0.0833,1.0,0.3333,0,0.5,0.7628,3775500.0,5.4559,0.7174,Stable,4,1,0,0,0.3333,0.3333,0,0.2,Excellent,0.7833,0,0.6683,80.0,0.3833,0.57,0.8,0.3312
APP008059,2025-01-11,Male,44,Master,Married,1,Rented,14,Chennai,Salaried,IT/Software,472000.0,19,3,Home Loan,2451000.0,240,7.53,770,1,1,0,2,120,3,5,95700.0,61.1,0,0,113000.0,0.125,21600.0,32.6,67.4,1,99.3,24,26.1,0,0,0.203,5.193,0.321,19790.0,0.503,2.873,0.0,0,0.1291666666666666,0.5437,-0.0522,62.31,95700.0,38.9,0.15,0.3284,1,1,1.2,0.8889,0.4949,1,0.9465,0.96,0.261,1.0,0.9453,0.5492,14558.4,2,1,0.4762,Low,0.8756,0.0,1.0,0.5,1,0.6,0.9624,2546700.0,5.3956,0.4175,Stable,2,1,0,0,0.4167,0.5,0,0.3,Excellent,0.7833,2,0.5916,200.0,0.3333,0.4055,5.0,0.3492
APP008060,2025-01-12,Male,28,High School,Single,3,Owned,9,Bangalore,Self-Employed,Healthcare,397000.0,12,1,Credit Card,41000.0,12,30.36,673,1,1,71,0,0,4,4,493200.0,6.6,0,0,33300.0,0.059,29700.0,51.7,48.3,0,76.3,33,22.3,1,0,1.242,0.103,0.289,4004.0,0.121,1.007,5.9,0,0.0909817380352644,0.3695,-0.0187,1.24,493200.0,93.4,0.0769,0.6198,0,0,0.0,0.9443,0.6452,0,0.8815,0.9706,0.223,0.9167,0.9109,0.8977,14345.1,0,0,0.0,Low,0.9411,0.5917,1.0,0.6667,4,1.0,0.0768,534200.0,1.3456,0.0977,Deteriorating,0,0,0,0,0.3333,0.6667,0,0.4,Good,0.6217,0,0.6492,0.0,0.2313,0.133,4.0,0.3009
APP008061,2025-02-01,Female,21,Master,Married,1,Owned,1,Mumbai,Salaried,Banking/Finance,317000.0,4,3,Home Loan,2254000.0,240,9.43,698,1,0,185,1,120,1,4,147200.0,81.6,0,0,58200.0,0.335,16900.0,32.1,67.9,0,83.1,27,23.3,1,0,0.464,7.11,0.174,20907.0,0.791,2.203,15.4,0,0.1036019978969505,0.8843,-0.4307,85.32,147200.0,18.4,0.6,0.4751,1,1,0.8,0.7491,0.4494,0,0.9155,0.9643,0.233,0.9167,0.8659,0.6397,11475.1,1,1,0.9091,Medium,0.677,1.0,0.0,0.1667,-2,0.25,0.9387,2401200.0,7.5748,0.4205,Stable,1,1,0,0,0.3333,0.1667,0,0.1,Good,0.6633,1,0.7917,100.0,0.2813,0.508,4.0,0.2231
APP008062,2025-09-12,Male,40,High School,Single,3,Mortgaged,2,Ahmedabad,Salaried,Education,115000.0,11,3,Auto Loan,130000.0,72,10.38,735,3,1,112,0,0,2,3,393400.0,30.1,0,0,20100.0,1.078,6800.0,31.4,68.6,0,81.3,30,23.0,2,0,3.421,1.13,0.789,2433.0,0.254,2.097,9.3,0,0.11015,0.9381,0.0364,13.57,131133.33,69.9,0.25,1.6813,0,0,0.0,0.4812,0.3642,0,0.9065,0.9677,0.23,0.8333,0.757,0.7096,4664.8,0,0,0.0,Very High,0.2075,0.9333,0.3333,0.3333,1,0.6667,0.2484,523400.0,4.5513,0.3634,Stable,0,0,0,0,0.25,0.3333,0,0.2,Good,0.725,0,0.8092,0.0,0.15,0.4505,1.0,0.1722
APP008063,2025-05-22,Female,21,PhD,Single,2,Mortgaged,9,Other,Salaried,Manufacturing,383000.0,7,0,Auto Loan,1074000.0,60,8.24,729,5,5,33,0,0,1,3,222100.0,19.2,1,0,47300.0,0.325,19400.0,67.2,32.8,0,72.1,36,37.7,1,0,0.58,2.804,0.296,21900.0,0.686,1.482,2.8,0,0.1707395561357702,0.8021,-0.2938,33.65,44420.0,80.8,0.0,0.5266,0,0,0.0,0.7547,0.6968,0,0.8605,0.973,0.377,0.9167,0.8456,0.6078,6363.2,0,0,0.0,Medium,0.686,0.275,1.0,0.1667,-1,0.3333,0.8286,1296100.0,3.3841,0.1175,Improving,1,1,1,0,0.25,0.1667,0,0.1,Good,0.715,1,0.6725,0.0,0.194,0.596,0.6,0.2152
APP008064,2025-12-30,Male,36,Bachelor,Single,1,Owned,11,Kolkata,Salaried,IT/Software,296000.0,1,0,Auto Loan,361000.0,60,9.63,643,3,1,27,0,0,2,3,271300.0,31.3,0,0,58000.0,0.207,20800.0,38.2,61.8,0,92.4,32,32.5,0,0,0.917,1.22,0.634,7605.0,0.308,2.351,2.2,0,0.1259054054054054,0.4916,-0.1512,14.64,90433.33,68.7,0.0,0.6494,0,0,0.0,0.8285,0.5159,0,0.962,0.9697,0.325,1.0,0.9334,0.8432,12854.4,0,0,0.0,Medium,0.7959,0.225,0.3333,0.3333,1,0.6667,0.5709,632300.0,2.1361,0.1021,Stable,0,0,0,0,0.25,0.3333,0,0.2,Fair,0.5717,0,0.5908,0.0,0.2113,0.4565,1.0,0.2684
APP008065,2025-08-14,Female,30,Bachelor,Married,0,Mortgaged,12,Delhi,Salaried,Manufacturing,297000.0,7,2,Education Loan,767000.0,60,9.27,619,0,0,58,0,0,5,8,196300.0,86.3,0,0,81300.0,0.05,14300.0,52.8,47.2,0,71.2,27,32.3,1,0,0.661,2.582,0.899,16022.0,0.647,3.285,4.8,0,0.0663442760942761,0.7795,-0.2248,30.99,0.0,13.7,0.25,0.7282,0,0,0.0,0.9524,0.6553,0,0.856,0.9643,0.323,0.9167,0.9031,0.5778,6749.6,0,0,0.0,Low,0.95,0.4833,0.0,0.8333,2,0.625,0.7962,963300.0,3.2434,0.115,Stable,0,0,0,0,0.6667,0.8333,0,0.5,Fair,0.5317,0,0.5625,0.0,0.2873,0.4315,8.0,0.3749
APP008066,2025-06-26,Male,47,High School,Married,0,Rented,14,Ahmedabad,Business Owner,Retail,1944000.0,5,1,Personal Loan,3168000.0,60,13.03,717,1,1,7,0,0,2,3,110900.0,35.5,0,0,521400.0,0.05,130200.0,60.6,39.4,0,82.2,29,10.8,1,2,0.057,1.63,0.873,72130.0,0.445,3.219,0.6,0,0.0657499999999999,0.4567,-0.2487,19.56,110900.0,64.5,0.1667,0.4182,0,0,0.0,0.9524,0.7099,4,0.711,0.9667,0.108,0.9167,0.8451,0.8037,51298.8,1,0,0.0,Low,0.95,0.0583,1.0,0.3333,1,0.6667,0.9662,3278900.0,1.6867,0.135,Stable,0,0,0,0,0.25,0.3333,0,0.2,Good,0.695,0,0.6192,0.0,0.162,0.2775,3.0,0.2352
APP008067,2025-01-24,Male,31,Bachelor,Married,0,Living with Parents,3,Hyderabad,Business Owner,Banking/Finance,1134000.0,1,1,Education Loan,1368000.0,84,9.13,661,4,4,55,0,0,2,3,811700.0,6.3,0,0,328400.0,0.421,67700.0,53.3,46.7,0,83.4,19,6.7,1,0,0.716,1.206,0.378,22100.0,0.234,3.475,4.6,0,0.0213284832451499,0.377,0.0496,14.48,202925.0,93.7,0.5,0.47,0,0,0.0,0.7037,0.5842,0,0.917,0.95,0.067,0.9167,0.8529,0.7164,31615.9,0,0,0.0,Medium,0.6022,0.4583,1.0,0.3333,1,0.6667,0.6276,2179700.0,1.9221,0.1663,Stable,0,0,0,0,0.25,0.3333,0,0.2,Good,0.6017,0,0.6525,0.0,0.1993,0.4315,0.75,0.2439
APP008068,2025-05-15,Male,46,Bachelor,Married,2,Owned,9,Pune,Self-Employed,Banking/Finance,591000.0,21,0,Education Loan,1767000.0,180,8.27,753,2,1,56,0,0,2,3,13300.0,30.3,0,0,41000.0,0.163,27600.0,66.0,34.0,1,99.2,37,5.1,0,0,0.023,2.99,0.865,17163.0,0.348,0.832,4.7,0,0.06675,0.353,0.0916,35.88,6650.0,69.7,0.0,0.3731,0,0,0.0,0.8598,0.7199,1,0.946,0.9737,0.051,1.0,0.9363,0.5604,9384.0,1,0,0.0,Low,0.8384,0.4667,0.5,0.3333,1,0.6667,0.9925,1780300.0,3.0124,0.1089,Stable,0,0,0,0,0.25,0.3333,0,0.2,Excellent,0.755,1,0.7108,0.0,0.138,0.3515,1.5,0.1958
APP008069,2025-11-17,Male,29,Bachelor,Single,2,Owned,2,Mumbai,Business Owner,Real Estate,912000.0,10,8,Home Loan,3456000.0,180,9.37,654,2,1,44,0,0,1,2,268900.0,64.2,0,0,90500.0,0.525,35200.0,60.7,39.3,1,74.0,27,37.8,3,0,0.295,3.789,0.32,35818.0,0.471,1.191,3.7,0,0.0527499999999999,0.5303,0.0658,45.47,134450.0,35.8,0.7273,0.3553,0,0,0.0,0.6557,0.6216,1,0.82,0.9643,0.378,0.75,0.7497,0.4632,13833.6,1,0,0.0,High,0.5185,0.3667,0.5,0.1667,0,0.5,0.9278,3724900.0,4.0843,0.1975,Stable,0,0,0,0,0.1667,0.1667,0,0.1,Good,0.59,1,0.6283,0.0,0.184,0.521,1.0,0.2235
APP008070,2025-03-11,Male,44,High School,Married,0,Mortgaged,9,Hyderabad,Salaried,IT/Software,324000.0,8,1,Personal Loan,301000.0,60,14.89,712,2,2,88,0,0,1,1,704600.0,94.8,0,1,17600.0,0.159,12800.0,34.7,65.3,0,71.6,27,18.9,1,0,2.175,0.929,0.341,7143.0,0.265,0.652,7.3,0,0.107,0.6995,0.2609,11.15,352300.0,5.2,0.1111,1.0518,0,0,0.0,0.8628,0.5017,0,0.858,0.9643,0.189,0.9167,0.877,0.4741,8358.4,0,0,0.0,Low,0.8423,0.7333,1.0,0.1667,1,1.0,0.2993,1005600.0,3.1037,0.0677,Stable,1,1,0,1,0.0833,0.1667,0,0.1,Good,0.6867,1,0.75,0.0,0.2053,0.674,0.5,0.1976
APP008071,2025-09-22,Male,55,Master,Married,2,Rented,2,Hyderabad,Salaried,Other,545000.0,22,0,Business Loan,2067000.0,120,13.7,796,2,2,37,0,0,2,4,293700.0,33.7,0,0,161100.0,0.073,21100.0,42.3,57.7,0,83.4,34,22.1,1,1,0.539,3.793,0.338,31722.0,0.698,3.547,3.1,0,0.1198899082568807,0.8062,-0.1626,45.51,146850.0,66.3,0.0,0.5264,0,0,0.0,0.932,0.5757,2,0.817,0.9714,0.221,0.9167,0.8814,0.4646,12174.7,1,0,0.0,Low,0.9271,0.3083,1.0,0.3333,0,0.5,0.8756,2360700.0,4.3316,0.1019,Stable,0,0,0,0,0.3333,0.3333,0,0.2,Excellent,0.8267,0,0.735,0.0,0.1093,0.3685,2.0,0.1742
APP008072,2025-01-28,Male,24,High School,Married,1,Rented,4,Pune,Business Owner,Banking/Finance,663000.0,26,3,Personal Loan,1791000.0,12,13.53,846,4,1,38,0,0,4,7,936600.0,60.7,0,0,153600.0,0.524,47900.0,61.8,38.2,1,97.5,35,12.2,0,1,1.413,2.701,0.148,160413.0,2.903,2.78,3.2,0,0.1147,3.1859,-2.77,32.42,234150.0,39.3,0.1111,1.4805,0,0,0.0,0.6562,0.6295,3,0.8375,0.9722,0.122,1.0,0.8319,0.867,18297.8,1,0,0.0,High,0.5192,0.3167,0.25,0.6667,1,0.5714,0.6566,2727600.0,4.114,0.2972,Stable,0,0,0,0,0.5833,0.6667,0,0.4,Excellent,0.91,1,0.7183,0.0,0.116,0.7035,1.75,0.2225
APP008073,2025-10-14,Female,37,Master,Single,2,Rented,3,Kolkata,Salaried,Banking/Finance,237000.0,3,2,Auto Loan,393000.0,36,8.82,650,2,0,331,0,0,1,3,133400.0,53.9,2,0,50000.0,0.338,14400.0,39.3,60.7,0,88.0,25,15.5,2,0,0.563,1.658,0.537,12464.0,0.631,2.532,27.6,0,0.1887869198312236,0.7437,-0.3601,19.9,66700.0,46.1,0.5,0.5756,0,0,0.0,0.7474,0.4993,0,0.94,0.9615,0.155,0.8333,0.8502,0.7291,8740.8,0,0,0.0,Medium,0.6743,1.0,0.0,0.1667,-1,0.3333,0.7466,526400.0,2.2211,0.1214,Improving,2,1,1,0,0.25,0.1667,0,0.1,Fair,0.5833,2,0.7317,0.0,0.3067,0.4695,1.5,0.2538
APP008074,2025-10-01,Female,62,Bachelor,Divorced,1,Mortgaged,11,Bangalore,Self-Employed,Healthcare,1089000.0,4,2,Consumer Durable,162000.0,12,14.42,614,5,1,39,1,60,1,2,136800.0,9.1,0,0,158700.0,0.337,37600.0,49.7,50.3,1,99.5,39,12.9,2,0,0.126,0.149,0.817,14578.0,0.161,1.749,3.2,0,0.1248333333333333,0.1858,0.4247,1.79,27360.0,90.9,0.4,0.3438,1,0,0.6,0.7479,0.5723,1,0.9475,0.975,0.129,0.8333,0.8534,0.4143,18912.8,2,1,0.9091,Medium,0.6752,0.325,0.2,0.1667,0,0.5,0.5422,298800.0,0.2744,0.4411,Stable,1,1,0,0,0.1667,0.1667,0,0.1,Fair,0.5233,1,0.5867,20.0,0.304,0.5455,0.4,0.296
APP008075,2025-11-13,Female,35,Bachelor,Married,0,Owned,0,Delhi,Salaried,Other,282000.0,11,0,Home Loan,895000.0,360,8.19,638,4,3,82,0,0,3,7,63500.0,40.7,0,0,55300.0,0.181,14400.0,32.6,67.4,2,72.0,31,17.2,1,1,0.225,3.174,0.842,6686.0,0.285,2.353,6.8,0,0.1954999999999999,0.3295,0.1022,38.09,15875.0,59.3,0.0,0.4281,0,0,0.0,0.8467,0.4822,4,0.66,0.9688,0.172,0.9167,0.793,0.6128,9705.6,1,0,0.0,Low,0.821,0.6833,0.75,0.5,-1,0.4286,0.9338,958500.0,3.3989,0.1943,Improving,0,0,0,0,0.5833,0.5,0,0.3,Fair,0.5633,1,0.6383,0.0,0.2347,0.6035,1.75,0.2859
APP008076,2025-10-18,Male,35,High School,Married,2,Rented,14,Other,Salaried,Real Estate,708000.0,6,4,Education Loan,1192000.0,180,9.27,629,5,0,75,1,60,5,6,289700.0,39.1,0,0,91200.0,0.123,34800.0,59.2,40.8,0,87.2,27,21.0,1,0,0.409,1.684,0.628,12282.0,0.208,1.546,6.2,1,0.1220014124293785,0.29,0.2022,20.2,57940.0,60.9,0.5714,0.4144,1,0,0.6,0.8905,0.6816,0,0.936,0.9643,0.21,0.9167,0.9166,0.5898,14198.4,1,1,0.9091,Low,0.8776,0.625,0.0,0.8333,4,0.8333,0.8045,1481700.0,2.0928,0.4369,Deteriorating,1,1,0,0,0.5,0.8333,0,0.5,Fair,0.5483,0,0.5992,20.0,0.374,0.6955,1.2,0.4072
APP008077,2025-01-16,Female,42,Bachelor,Married,0,Rented,3,Kolkata,Business Owner,Education,1254000.0,0,0,Auto Loan,1315000.0,36,8.18,705,2,1,81,2,120,5,6,369300.0,33.5,0,0,356100.0,0.062,71100.0,58.0,42.0,0,99.7,21,24.4,0,0,0.294,1.049,0.826,41317.0,0.395,3.408,6.8,0,0.2554166666666666,0.4543,-0.0754,12.58,184650.0,66.5,0.0,0.4839,1,1,1.2,0.9416,0.6885,0,0.9985,0.9545,0.244,1.0,0.9819,0.6804,29862.0,1,1,0.4762,Low,0.9381,0.675,0.5,0.8333,4,0.8333,0.7807,1684300.0,1.3431,0.4186,Deteriorating,2,1,0,0,0.5,0.8333,0,0.5,Good,0.675,1,0.6525,100.0,0.4167,0.3675,3.0,0.4126
APP008078,2025-10-22,Male,35,Bachelor,Married,1,Rented,3,Hyderabad,Salaried,Government,502000.0,7,7,Consumer Durable,108000.0,12,13.27,747,8,3,16,0,0,1,2,561000.0,12.6,2,0,109800.0,0.066,35500.0,67.8,32.2,0,77.8,28,10.3,0,0,1.118,0.215,0.597,9660.0,0.231,2.625,1.3,0,0.1800029880478087,0.4544,-0.0796,2.58,70125.0,87.4,0.875,0.6956,0,0,0.0,0.9381,0.756,0,0.889,0.9655,0.103,1.0,0.937,0.8486,11431.0,0,0,0.0,Low,0.9341,0.1333,0.375,0.1667,0,0.5,0.1614,669000.0,1.3327,0.0398,Stable,2,1,1,0,0.1667,0.1667,0,0.1,Good,0.745,2,0.6392,0.0,0.242,0.563,0.25,0.2492
APP008079,2025-12-21,Male,21,High School,Single,3,Rented,8,Bangalore,Salaried,Manufacturing,256000.0,3,2,Auto Loan,977000.0,84,8.23,837,3,0,2,0,0,5,5,793000.0,72.3,2,0,31000.0,0.264,15200.0,41.6,58.4,1,78.9,33,19.7,0,2,3.098,3.816,0.767,15340.0,0.719,1.453,0.2,0,0.3457499999999999,1.3386,-0.4315,45.8,264333.33,27.7,0.5,1.685,0,0,0.0,0.7911,0.5285,5,0.6445,0.9706,0.197,1.0,0.7951,0.7125,8876.8,1,0,0.0,Medium,0.742,0.0167,0.0,0.8333,5,1.0,0.552,1770000.0,6.9141,0.2792,Deteriorating,2,1,1,0,0.4167,0.8333,0,0.5,Excellent,0.895,3,0.5908,0.0,0.262,0.6615,1.6667,0.3538
APP008080,2025-07-01,Male,46,High School,Married,4,Living with Parents,5,Other,Salaried,Real Estate,621000.0,0,0,Home Loan,4838000.0,300,8.59,887,5,4,169,3,90,3,6,366800.0,0.6,0,1,43700.0,0.237,45700.0,45.1,54.9,1,90.8,30,9.0,2,0,0.591,7.791,0.386,39251.0,0.758,0.844,14.1,1,0.3423160225442834,0.8766,-0.6411,93.49,73360.0,99.4,0.0,0.5796,1,1,1.5,0.8084,0.5582,1,0.904,0.9677,0.09,0.8333,0.8541,0.8831,25089.3,2,2,0.6452,Medium,0.7673,1.0,0.8,0.5,0,0.5,0.9295,5204800.0,8.3813,0.7511,Stable,4,1,0,1,0.5,0.5,0,0.3,Excellent,0.9783,2,0.8892,60.0,0.3587,0.503,1.2,0.2726
APP008081,2025-09-07,Male,21,High School,Single,1,Owned,15,Mumbai,Salaried,IT/Software,759000.0,14,2,Consumer Durable,206000.0,18,16.74,651,5,3,31,0,0,2,5,79400.0,22.1,0,0,135500.0,0.133,29900.0,63.1,36.9,0,93.0,29,21.4,3,0,0.105,0.271,0.897,13021.0,0.206,2.142,2.6,0,0.0222499999999999,0.2268,0.3213,3.26,15880.0,77.9,0.1333,0.3729,0,0,0.0,0.8826,0.7065,0,0.965,0.9667,0.214,0.75,0.8758,0.4727,11033.1,0,0,0.0,Low,0.8678,0.2583,0.6,0.3333,-1,0.4,0.7218,285400.0,0.376,0.0799,Improving,0,0,0,0,0.4167,0.3333,0,0.2,Good,0.585,0,0.6042,0.0,0.206,0.6105,1.0,0.2617
APP008082,2025-08-05,Male,30,High School,Single,2,Rented,3,Other,Self-Employed,Manufacturing,296000.0,1,1,Home Loan,939000.0,240,9.4,788,1,1,61,0,0,4,5,166600.0,82.4,0,0,67800.0,0.069,12100.0,34.5,65.5,1,89.8,30,18.4,0,0,0.563,3.172,0.684,8691.0,0.352,2.749,5.1,0,0.02,0.4649,0.1575,38.07,166600.0,17.6,0.5,0.536,0,0,0.0,0.9355,0.5222,1,0.899,0.9677,0.184,1.0,0.9402,0.4905,7925.5,1,0,0.0,Low,0.9311,0.5083,1.0,0.6667,3,0.8,0.8493,1105600.0,3.7351,0.1207,Stable,0,0,0,0,0.4167,0.6667,0,0.4,Excellent,0.8133,1,0.7083,0.0,0.1547,0.512,5.0,0.2449
