applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,annual_income_standardized,avg_monthly_balance_standardized,avg_monthly_spending_standardized,loan_amount_requested_log,total_outstanding_debt_log,estimated_monthly_emi_log,loan_amount_requested_normalized,total_outstanding_debt_normalized,estimated_monthly_emi_normalized,employment_type_normalized,is_salaried,is_self_employed,is_business_owner,employment_stability_score,loan_purpose_normalized,is_secured_loan,loan_risk_category,loan_risk_score,education_normalized,education_score,marital_status_normalized,is_married,residence_type_normalized,is_home_owner,gender_normalized,is_male
APP009852,2025-01-01,Female,33.0,High School,Divorced,0.0,Owned,12.0,Bangalore,Salaried,Banking/Finance,439000.0,4.0,3.0,Home Loan,2552000.0,180.0,7.68,602.0,3.0,3.0,39.0,3.0,180.0,2.0,4.0,408000.0,10.5,0.0,0.0,127000.0,0.739,28000.0,32.8,67.2,0.0,96.7,22.0,32.6,1.0,0.0,0.929,5.813,0.351,23900.0,0.654,3.472,3.2,1,0.3193884965831436,-0.18951108377865825,0.587838915655707,0.05427924198720163,14.75238831529627,12.919024904363686,10.081675578048475,0.1582093269410373,0.0652497241280046,0.0628385698808234,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,DIVORCED,0,OWNED,1,FEMALE,0
APP009853,2025-06-05,Male,53.0,High School,Married,0.0,Living with Parents,5.0,Pune,Salaried,Healthcare,409000.0,10.0,2.0,Education Loan,437000.0,60.0,9.34,699.0,6.0,5.0,57.0,1.0,30.0,1.0,3.0,371600.0,7.0,0.0,1.0,28000.0,0.061,28000.0,54.6,45.4,0.0,78.9,30.0,16.7,0.0,0.0,0.909,1.068,0.636,9100.0,0.268,0.83,4.8,0,0.088022412387938,-0.29078350604053943,-0.8778830933234565,0.05427924198720163,12.987690762404629,12.825575976983862,9.116139576577355,0.026523877716206963,0.05942842521070223,0.02275189599133261,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,MARRIED,1,WITH_PARENTS,0,MALE,1
APP009854,2025-02-24,Male,42.0,Bachelor,Divorced,1.0,Mortgaged,4.0,Hyderabad,Business Owner,Retail,147000.0,2.0,2.0,Personal Loan,265000.0,12.0,16.08,852.0,6.0,4.0,84.0,0.0,0.0,1.0,2.0,100800.0,30.9,0.0,0.0,34000.0,0.322,7000.0,56.1,43.9,0.0,72.5,27.0,31.4,1.0,0.0,0.686,1.803,0.524,24100.0,1.964,2.8,7.0,0,0.02,-1.175229327127635,-0.7890514564156285,-1.1241184440783778,12.487488878546145,11.520903555205116,10.090008612393838,0.015814706431729032,0.01612052007868349,0.06338028169014084,BUSINESS_OWNER,0,0,1,4,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,DIVORCED,0,MORTGAGED,1,MALE,1
APP009855,2025-12-22,Female,25.0,Bachelor,Married,4.0,Owned,6.0,Other,Business Owner,Healthcare,632000.0,10.0,6.0,Education Loan,2512000.0,84.0,9.36,837.0,1.0,0.0,81.0,1.0,60.0,1.0,2.0,95400.0,16.4,0.0,0.0,109000.0,0.272,36000.0,55.0,45.0,0.0,85.3,30.0,10.1,1.0,0.0,0.151,3.975,0.284,40900.0,0.776,2.068,6.8,0,0.02,0.4620081661061107,0.3213440049322227,0.5031926462026605,14.736590204659318,11.465844339561734,10.61890979160975,0.15571882199115872,0.015256920788754019,0.10888407367280606,BUSINESS_OWNER,0,0,1,4,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,OWNED,1,FEMALE,0
APP009856,2025-08-01,Male,21.0,Bachelor,Married,2.0,Rented,16.0,Mumbai,Salaried,Banking/Finance,352000.0,0.0,0.0,Personal Loan,217000.0,36.0,15.96,789.0,1.0,0.0,4.0,2.0,90.0,0.0,2.0,67200.0,17.9,0.0,0.0,95000.0,0.137,16000.0,39.4,60.6,0.0,86.6,23.0,19.8,1.0,1.0,0.191,0.616,0.455,7600.0,0.26,3.242,0.3,0,0.24775,-0.48320110833811364,0.11407018548062381,-0.6190908643359867,12.28765724080691,11.1154434073529,8.936035096566041,0.012826100491874728,0.010747013385788994,0.01868905742145179,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP009857,2025-07-25,Male,36.0,Bachelor,Married,3.0,Rented,2.0,Jaipur,Salaried,Manufacturing,513000.0,0.0,0.0,Personal Loan,697000.0,12.0,14.56,601.0,0.0,0.0,58.0,0.0,0.0,2.0,4.0,732500.0,89.2,0.0,0.0,95000.0,0.141,37000.0,65.9,34.1,0.0,81.0,30.0,32.7,2.0,3.0,1.428,1.359,0.753,62800.0,1.468,2.222,4.8,1,0.36475,0.060294224467315326,0.11407018548062381,0.5593068217295929,13.454542124461861,13.504219985060141,11.047726275896391,0.04271215989041778,0.11714564442098867,0.16820151679306605,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP009858,2025-08-01,Male,34.0,Master,Married,0.0,Owned,2.0,Hyderabad,Salaried,Retail,279000.0,1.0,1.0,Personal Loan,599000.0,36.0,10.6,746.0,4.0,2.0,17.0,2.0,60.0,1.0,4.0,546100.0,12.7,0.0,0.0,37000.0,0.299,10000.0,66.2,33.8,0.0,74.1,25.0,7.4,0.0,0.0,1.957,2.147,0.836,19500.0,0.839,1.6,1.4,0,0.1718333333333333,-0.7296306691753578,-0.7446356379617144,-0.9557759174975808,13.303018546545275,13.210559219305022,9.87822102528824,0.036610422763215245,0.08733547633897872,0.050920910075839654,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,MASTER,4,MARRIED,1,OWNED,1,MALE,1
APP009859,2025-07-04,Male,21.0,Bachelor,Married,0.0,Rented,1.0,Jaipur,Salaried,Banking/Finance,595000.0,4.0,4.0,Home Loan,1300000.0,300.0,8.27,616.0,1.0,1.0,36.0,2.0,120.0,2.0,5.0,1029600.0,31.8,0.0,0.0,126000.0,0.392,41000.0,31.0,69.0,0.0,88.8,25.0,12.4,1.0,0.0,1.73,2.185,0.375,10300.0,0.207,2.543,3.0,1,0.2576666666666667,0.3371055119831239,0.5730336428377356,0.7837635238373223,14.077875591662238,13.844681906514554,9.239996256883693,0.0802565220098375,0.1646595979465528,0.02600216684723727,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP009860,2025-04-13,Male,34.0,High School,Married,0.0,Owned,0.0,Pune,Salaried,Retail,353000.0,9.0,5.0,Credit Card,64000.0,12.0,27.0,714.0,5.0,2.0,25.0,0.0,0.0,4.0,6.0,257500.0,88.8,0.0,0.0,48000.0,0.192,18000.0,46.6,53.4,4.0,82.8,28.0,26.1,2.0,3.0,0.729,0.181,0.299,6100.0,0.209,1.635,2.1,0,0.3194461756373937,-0.47982536092938427,-0.5817776369640296,-0.506862513282122,11.06665398721974,12.458778882573533,8.716207971151853,0.0032999190585891293,0.04118089206608134,0.014626218851570961,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP009861,2025-07-19,Female,29.0,Bachelor,Married,1.0,Rented,2.0,Kolkata,Salaried,Government,346000.0,19.0,2.0,Consumer Durable,82000.0,18.0,13.95,744.0,4.0,1.0,7.0,2.0,30.0,1.0,2.0,1800.0,30.5,0.0,0.0,98000.0,0.138,15000.0,54.2,45.8,0.0,80.7,25.0,38.1,1.0,0.0,0.005,0.237,0.868,5100.0,0.176,3.385,0.6,0,0.0756666666666666,-0.5034555927904899,0.15848600393453785,-0.675205039862919,11.314486721293981,7.496097345175956,8.537191877922927,0.004420646286034494,0.0002878664299764909,0.011917659804983747,SALARIED,1,0,0,5,CONSUMER_DURABLE,0,HIGH_RISK,3,BACHELOR,3,MARRIED,1,RENTED,0,FEMALE,0
APP009862,2025-05-17,Male,35.0,Bachelor,Single,4.0,Owned,0.0,Ahmedabad,Business Owner,IT/Software,100000.0,1.0,1.0,Education Loan,293000.0,60.0,9.68,639.0,1.0,1.0,9.0,4.0,90.0,1.0,2.0,28500.0,72.4,2.0,0.0,15000.0,0.303,6000.0,60.6,39.4,0.0,99.4,32.0,25.2,1.0,0.0,0.285,2.93,0.192,6200.0,0.741,1.788,0.8,1,0.39525,-1.3338894553379155,-1.070351639957084,-1.1802326196053103,12.587931300962664,10.25769445336048,8.732465848349879,0.017558059896644045,0.004557885141294439,0.014897074756229685,BUSINESS_OWNER,0,0,1,4,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,MALE,1
APP009863,2025-02-18,Female,42.0,Bachelor,Married,0.0,Rented,9.0,Mumbai,Salaried,Other,100000.0,2.0,2.0,Home Loan,218000.0,240.0,9.39,699.0,3.0,1.0,164.0,1.0,90.0,0.0,4.0,111700.0,58.1,0.0,0.0,24000.0,0.421,7000.0,32.1,67.9,0.0,86.5,35.0,21.3,0.0,0.0,1.117,2.18,0.491,2000.0,0.242,2.832,13.7,0,0.1259499999999999,-1.3338894553379155,-0.937104184595342,-1.1241184440783778,12.292254928916668,11.623580937568695,7.601402334583733,0.012888363115621693,0.017863711237985577,0.0035211267605633804,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,FEMALE,0
APP009864,2025-04-21,Female,49.0,Bachelor,Married,0.0,Owned,6.0,Ahmedabad,Salaried,IT/Software,334000.0,1.0,0.0,Personal Loan,483000.0,60.0,15.52,737.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,602800.0,32.7,0.0,0.0,37000.0,0.091,22000.0,53.8,46.2,0.0,86.3,35.0,36.7,1.0,0.0,1.805,1.446,0.52,11600.0,0.418,1.315,0.2,0,0.16075,-0.5439645616952423,-0.7446356379617144,-0.2824058111743925,13.087774003025942,13.309342404658118,9.358846580275406,0.02938795840856734,0.09640326888323818,0.02952329360780065,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,OWNED,1,FEMALE,0
APP009865,2025-04-11,Female,44.0,Bachelor,Married,0.0,Rented,1.0,Pune,Business Owner,Manufacturing,100000.0,2.0,2.0,Home Loan,790000.0,240.0,8.24,692.0,4.0,4.0,26.0,0.0,0.0,1.0,6.0,252300.0,88.7,0.0,1.0,21000.0,0.228,4000.0,45.8,54.2,0.0,90.3,21.0,23.0,5.0,0.0,2.523,7.9,0.629,6700.0,0.807,2.484,2.2,0,0.192,-1.3338894553379155,-0.981520003049256,-1.292460970659175,13.579789490265188,12.438378098156768,8.81001204797317,0.0485025838988855,0.04034927793503814,0.016251354279523293,BUSINESS_OWNER,0,0,1,4,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,FEMALE,0
APP009866,2025-02-06,Male,27.0,High School,Divorced,2.0,Mortgaged,1.0,Other,Self-Employed,Real Estate,260000.0,3.0,1.0,Personal Loan,320000.0,12.0,15.12,586.0,3.0,1.0,94.0,0.0,0.0,2.0,6.0,1700.0,69.3,0.0,0.0,17000.0,0.05,18000.0,62.2,37.8,2.0,72.8,26.0,35.5,1.0,0.0,0.007,1.231,0.651,28900.0,1.334,0.78,7.8,0,0.0584999999999999,-0.7937698699412159,-1.0407410943211413,-0.506862513282122,12.676079399771027,7.438971592395862,10.27163147557801,0.019239150737812093,0.0002718738505333525,0.07638136511375948,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,DIVORCED,0,MORTGAGED,1,MALE,1
APP009867,2025-06-01,Male,38.0,Bachelor,Married,5.0,Rented,4.0,Mumbai,Salaried,Banking/Finance,355000.0,5.0,2.0,Home Loan,1801000.0,180.0,7.97,767.0,1.0,1.0,10.0,2.0,30.0,2.0,2.0,715900.0,99.7,0.0,0.0,60000.0,0.225,20000.0,68.2,31.8,1.0,82.4,27.0,37.5,1.0,0.0,2.017,5.073,0.498,17200.0,0.581,2.018,0.8,0,0.1999166666666667,-0.47307386611192553,-0.4041143631483734,-0.39463416222825726,14.403853179405024,13.481297168226435,9.75272280064639,0.11145009650706682,0.11449087623342769,0.04469122426868906,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP009868,2025-11-28,Male,35.0,High School,Married,1.0,Rented,7.0,Other,Salaried,Education,567000.0,4.0,2.0,Consumer Durable,106000.0,18.0,16.9,699.0,2.0,2.0,33.0,1.0,30.0,3.0,5.0,190100.0,36.2,0.0,0.0,119000.0,1.002,24000.0,54.8,45.2,0.0,83.9,35.0,11.6,0.0,0.0,0.335,0.187,0.581,6700.0,0.142,2.514,2.8,0,0.0490440035273368,0.24258458453870144,0.4693967331119362,-0.1701774601205278,11.571203807011969,12.155310788851953,8.81001204797317,0.005914949255961647,0.030401893521406067,0.016251354279523293,SALARIED,1,0,0,5,CONSUMER_DURABLE,0,HIGH_RISK,3,HIGH_SCHOOL,2,MARRIED,1,RENTED,0,MALE,1
APP009869,2025-06-22,Female,21.0,Bachelor,Married,0.0,Owned,6.0,Jaipur,Salaried,IT/Software,437000.0,0.0,0.0,Personal Loan,607000.0,36.0,13.34,645.0,2.0,0.0,55.0,0.0,0.0,1.0,1.0,341200.0,29.1,0.0,0.0,107000.0,0.05,12000.0,61.0,39.0,0.0,83.5,27.0,31.7,3.0,1.0,0.948,1.686,0.523,20600.0,0.685,3.553,4.6,0,0.2385277777777777,-0.19626257859611698,0.29173345929628,-0.8435475664437161,13.316285717486736,12.740227025427723,9.933094897288786,0.03710852375319096,0.054566681059988166,0.05390032502708559,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,OWNED,1,FEMALE,0
APP009870,2025-01-23,Male,38.0,Bachelor,Married,0.0,Owned,0.0,Delhi,Self-Employed,Manufacturing,504000.0,4.0,1.0,Personal Loan,434000.0,36.0,16.19,657.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,344100.0,96.5,0.0,0.0,95000.0,0.139,29000.0,52.5,47.5,0.0,72.9,30.0,22.7,2.0,0.0,0.683,0.861,0.699,15300.0,0.364,2.252,0.2,1,0.0390238095238095,0.02991249778875097,0.11407018548062381,0.11039341751413399,12.980802117227352,12.748690497913287,9.635673464721814,0.02633708984496607,0.05503046586383918,0.03954496208017334,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
APP009871,2025-08-26,Male,35.0,Bachelor,Single,3.0,Rented,7.0,Mumbai,Self-Employed,Retail,424000.0,8.0,1.0,Home Loan,3381000.0,240.0,9.17,610.0,2.0,2.0,123.0,0.0,0.0,4.0,5.0,1485300.0,87.3,0.0,1.0,99000.0,0.183,20000.0,38.3,61.7,0.0,80.1,22.0,37.4,1.0,0.0,3.503,7.974,0.215,30800.0,0.871,2.791,10.2,0,0.1525,-0.24014729490959882,0.1732912767525092,-0.39463416222825726,15.033682377460462,14.211128003282058,10.335302435967074,0.20982504202727104,0.23753778246893442,0.08152762730227518,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,RENTED,0,MALE,1
APP009872,2025-10-13,Male,35.0,Bachelor,Divorced,1.0,Mortgaged,10.0,Pune,Business Owner,Manufacturing,926000.0,6.0,1.0,Home Loan,4038000.0,180.0,8.03,767.0,3.0,0.0,21.0,0.0,0.0,2.0,3.0,295400.0,49.1,0.0,0.0,96000.0,0.15,59000.0,41.5,58.5,1.0,73.6,37.0,12.1,2.0,1.0,0.319,4.361,0.274,38700.0,0.501,1.245,1.8,0,0.0551506479481641,1.4544779042725462,0.12887545829859515,1.7938186833221048,15.21126032550224,12.596089034314039,10.563620718477313,0.2507315858290269,0.04724207967503079,0.10292524377031419,BUSINESS_OWNER,0,0,1,4,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,DIVORCED,0,MORTGAGED,1,MALE,1
APP009873,2025-05-26,Male,21.0,High School,Single,2.0,Rented,0.0,Pune,Self-Employed,IT/Software,1317000.0,6.0,6.0,Home Loan,3230000.0,120.0,9.4,658.0,3.0,2.0,45.0,0.0,0.0,1.0,1.0,2081400.0,62.7,0.0,0.0,299000.0,1.185,79000.0,39.5,60.5,0.0,93.7,37.0,28.2,2.0,0.0,1.58,2.453,0.764,41600.0,0.379,2.728,3.8,0,0.13475,2.774395141085731,3.134345840346779,2.916102193860752,14.987993004796314,14.548551782631634,10.635879484421974,0.20042338584147937,0.3328695485294823,0.11078006500541711,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,MALE,1
APP009874,2025-12-30,Male,35.0,Other,Married,1.0,Owned,7.0,Kolkata,Salaried,IT/Software,476000.0,0.0,0.0,Personal Loan,1034000.0,24.0,16.72,747.0,3.0,3.0,81.0,2.0,120.0,3.0,5.0,60500.0,53.7,0.0,0.0,86000.0,0.05,23000.0,61.3,38.7,2.0,75.5,34.0,21.0,1.0,0.0,0.127,2.172,0.709,51000.0,1.285,2.178,6.8,0,0.2849166666666667,-0.06460842965567146,-0.01917726988111833,-0.22629163564746016,13.848946301168032,11.010415172807951,10.839600519357369,0.06369466409314489,0.009675510563098722,0.13624052004333692,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,OTHER,1,MARRIED,1,OWNED,1,MALE,1
APP009875,2025-03-31,Male,22.0,Master,Married,4.0,Mortgaged,1.0,Ahmedabad,Salaried,Healthcare,221000.0,4.0,1.0,Home Loan,1206000.0,120.0,9.49,790.0,3.0,0.0,110.0,4.0,60.0,7.0,9.0,1034600.0,5.6,0.0,0.0,30000.0,0.367,12000.0,62.6,37.4,0.0,71.1,35.0,32.6,1.0,1.0,4.681,5.457,0.741,15600.0,0.847,1.624,9.2,1,0.4108333333333334,-0.9254240188816615,-0.8482725476875138,-0.8435475664437161,14.00282048545632,13.849526403108209,9.65509029374725,0.07440383537762282,0.16545922691870973,0.04035752979414951,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,MORTGAGED,1,MALE,1
APP009876,2025-10-30,Male,43.0,Bachelor,Single,1.0,Rented,0.0,Hyderabad,Salaried,IT/Software,438000.0,1.0,1.0,Home Loan,2914000.0,240.0,9.39,785.0,3.0,1.0,2.0,1.0,60.0,4.0,5.0,80400.0,35.1,0.0,0.0,50000.0,0.192,21000.0,63.4,36.6,5.0,72.8,38.0,34.4,0.0,1.0,0.184,6.653,0.49,27000.0,0.738,1.364,0.2,0,0.2320833333333333,-0.19288683118738761,-0.5521670913280868,-0.3385199867013249,14.885037608908128,11.294781892900653,10.203629181337648,0.18074839673743853,0.01285803387228326,0.07123510292524377,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,RENTED,0,MALE,1
APP009877,2025-01-28,Male,40.0,High School,Single,3.0,Owned,3.0,Delhi,Business Owner,Healthcare,396000.0,8.0,0.0,Education Loan,800000.0,60.0,10.81,625.0,4.0,1.0,41.0,0.0,0.0,2.0,3.0,381300.0,72.7,0.0,0.0,70000.0,0.065,22000.0,39.9,60.1,0.0,96.7,24.0,32.9,2.0,1.0,0.963,2.02,0.84,17300.0,0.525,2.106,3.4,0,0.2250378787878787,-0.33466822235402127,-0.2560616349686599,-0.2824058111743925,13.592368256649284,12.851344368449087,9.758519582283522,0.049125210136355145,0.06097970541668666,0.044962080173347775,BUSINESS_OWNER,0,0,1,4,EDUCATION_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,SINGLE,0,OWNED,1,MALE,1
APP009878,2025-04-17,Male,33.0,High School,Single,0.0,Mortgaged,4.0,Jaipur,Salaried,Government,533000.0,0.0,0.0,Auto Loan,1956000.0,72.0,11.44,742.0,9.0,1.0,61.0,1.0,180.0,1.0,4.0,139800.0,69.6,0.0,0.0,33000.0,0.073,34000.0,60.8,39.2,0.0,72.2,30.0,5.6,0.0,0.0,0.262,3.67,0.507,37700.0,0.848,0.745,5.1,1,0.1895,0.12780917264190278,-0.8038567292335997,0.39096429514879577,14.486412640824213,11.847975261832087,10.537441898283253,0.12110080318784636,0.02235762606150746,0.10021668472372697,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,MORTGAGED,1,MALE,1
APP009879,2025-11-30,Female,31.0,Bachelor,Single,3.0,Mortgaged,3.0,Chennai,Salaried,Manufacturing,384000.0,5.0,1.0,Home Loan,2096000.0,180.0,7.96,665.0,2.0,1.0,9.0,1.0,60.0,5.0,7.0,346200.0,29.6,0.0,0.0,27000.0,0.445,14000.0,57.1,42.9,0.0,72.4,37.0,18.9,1.0,3.0,0.044,5.458,0.492,20000.0,0.624,0.853,0.8,0,0.2520833333333333,-0.37517719125877375,-0.8926883661414279,-0.7313192153898513,14.555541801522192,12.754774810223829,9.90353755128617,0.1298175705124214,0.05536631003214509,0.05227518959913326,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,MORTGAGED,1,FEMALE,0
APP009880,2025-07-07,Male,32.0,Bachelor,Divorced,0.0,Owned,11.0,Chennai,Salaried,IT/Software,460000.0,0.0,0.0,Auto Loan,1665000.0,60.0,9.37,751.0,3.0,3.0,28.0,1.0,90.0,0.0,0.0,241900.0,47.1,0.0,0.0,58000.0,0.146,25000.0,31.7,68.3,5.0,94.8,32.0,25.3,1.0,0.0,0.526,3.62,0.463,34900.0,0.909,1.523,2.3,0,0.3298369565217391,-0.11862038819534142,-0.4337249087843161,-0.11406328459359545,14.325336281997101,12.39628383052922,10.460270761075149,0.10298237967747963,0.03868604967295175,0.09263271939328277,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,BACHELOR,3,DIVORCED,0,OWNED,1,MALE,1
APP009881,2025-06-12,Male,35.0,High School,Divorced,1.0,Rented,1.0,Chennai,Self-Employed,Education,883000.0,4.0,0.0,Home Loan,6000000.0,120.0,7.7,770.0,0.0,0.0,21.0,4.0,30.0,2.0,5.0,590500.0,51.5,0.0,0.0,148000.0,0.05,44000.0,37.0,63.0,3.0,80.3,28.0,38.5,1.0,0.0,0.669,6.795,0.687,71800.0,0.976,2.009,1.8,1,0.3960409588523972,1.3093207656971833,0.8987496448331053,0.9521060504181194,15.607270193858982,13.288726608098221,11.181653682515929,0.3728908536205716,0.09443618161173216,0.19257854821235101,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,DIVORCED,0,RENTED,0,MALE,1
APP009882,2025-07-28,Male,27.0,Bachelor,Single,1.0,Rented,4.0,Ahmedabad,Self-Employed,Healthcare,1196000.0,0.0,0.0,Home Loan,9565000.0,240.0,9.23,699.0,4.0,1.0,27.0,4.0,120.0,1.0,2.0,1748300.0,28.2,0.0,0.0,138000.0,0.104,65000.0,43.0,57.0,0.0,85.5,34.0,20.8,1.0,0.0,1.462,7.997,0.345,87500.0,0.878,1.388,2.2,1,0.4476666666666666,2.365929704629477,0.7506969166533918,2.130503736483699,16.073621265404316,14.37415501716979,11.37940550085183,0.5948571072785007,0.2795982664043884,0.23510292524377027,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,RENTED,0,MALE,1
APP009883,2025-06-05,Male,21.0,Bachelor,Single,2.0,Owned,2.0,Other,Self-Employed,IT/Software,399000.0,4.0,1.0,Education Loan,1169000.0,120.0,10.79,740.0,4.0,1.0,106.0,0.0,0.0,0.0,1.0,198400.0,64.1,0.0,0.0,103000.0,0.127,30000.0,62.7,37.3,2.0,96.4,34.0,30.4,1.0,0.0,0.497,2.93,0.881,16000.0,0.48,3.092,8.8,0,0.0397243107769423,-0.32454098012783317,0.2325123680243946,0.16650759304106635,13.971660095885833,12.198045514142787,9.680406499268875,0.07210011829898513,0.031729277615186555,0.0414409534127844,SELF_EMPLOYED,0,1,0,3,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,MALE,1
APP009884,2025-10-18,Female,46.0,Bachelor,Divorced,1.0,Mortgaged,10.0,Delhi,Salaried,Education,100000.0,6.0,6.0,Auto Loan,272000.0,36.0,10.65,634.0,3.0,0.0,57.0,1.0,30.0,1.0,2.0,455900.0,7.4,0.0,0.0,19000.0,0.273,5000.0,47.6,52.4,0.0,82.4,21.0,28.4,4.0,1.0,4.559,2.72,0.562,8900.0,1.063,2.232,4.8,0,0.2631666666666666,-1.3338894553379155,-1.0111305486851987,-1.2363467951322427,12.513561021741964,13.030030959662605,9.093918908958932,0.01625054479795779,0.07291016968126789,0.022210184182015168,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,BACHELOR,3,DIVORCED,0,MORTGAGED,1,FEMALE,0
APP009885,2025-12-17,Male,31.0,Bachelor,Single,2.0,Mortgaged,0.0,Mumbai,Salaried,Real Estate,147000.0,2.0,1.0,Auto Loan,546000.0,60.0,8.66,760.0,1.0,1.0,29.0,0.0,0.0,1.0,3.0,641800.0,61.4,0.0,0.0,22000.0,0.71,5000.0,64.1,35.9,0.0,91.7,33.0,36.2,0.0,1.0,4.366,3.714,0.121,11200.0,0.918,1.771,2.4,0,0.0955,-1.175229327127635,-0.9667147302312846,-1.2363467951322427,13.210376086227196,13.372033565774473,9.32375833901174,0.03331050370462611,0.10264037486606215,0.028439869989165763,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,MORTGAGED,1,MALE,1
APP009886,2025-02-21,Female,36.0,Master,Widowed,2.0,Rented,0.0,Delhi,Salaried,Education,340000.0,17.0,4.0,Home Loan,2233000.0,300.0,7.99,667.0,1.0,1.0,22.0,0.0,0.0,4.0,6.0,419700.0,78.0,1.0,0.0,39000.0,0.199,18000.0,53.7,46.3,0.0,83.7,18.0,35.7,1.0,0.0,1.234,6.568,0.265,17200.0,0.608,1.387,1.8,0,0.1716911764705882,-0.5237100772428661,-0.7150250923257717,-0.506862513282122,14.618856978650228,12.94729783197312,9.75272280064639,0.13834754996575555,0.0671208559228518,0.04469122426868906,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,MASTER,4,WIDOWED,0,RENTED,0,FEMALE,0
